                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    305,                0.57852,                0.80527,                0.43388,                0.95698,                0.93301,                      1,                0.99125,                0.76161,                0.93301,                      1,                0.99125,                0.86217,                0.73945,                0.74935,                0.49155,                 1.0536,              0.0010001,              0.0010001,              0.0010001
                    306,                0.58279,                0.78112,                0.39592,                0.95756,                0.93306,                      1,                0.99125,                0.77247,                0.93306,                      1,                0.99125,                0.85935,                0.72804,                0.76513,                0.48167,                 1.0336,              0.0009968,              0.0009968,              0.0009968
                    307,                0.57686,                 0.7214,                0.39722,                0.93722,                0.99383,                      1,                  0.995,                0.83885,                0.99383,                      1,                  0.995,                0.86298,                0.65041,                 0.7485,                0.46501,                0.98988,              0.0009935,              0.0009935,              0.0009935
                    308,                0.60558,                0.72662,                 0.4183,                0.95979,                0.99554,                      1,                  0.995,                  0.844,                0.99554,                      1,                  0.995,                0.88471,                0.61667,                0.73049,                0.45938,                0.99815,              0.0009902,              0.0009902,              0.0009902
                    309,                0.52891,                0.67143,                0.36465,                0.94132,                0.99538,                      1,                  0.995,                0.85033,                0.99538,                      1,                  0.995,                0.86939,                0.63544,                 0.7355,                0.45535,                0.99812,              0.0009869,              0.0009869,              0.0009869
                    310,                0.56788,                0.71587,                0.39865,                0.94778,                0.99496,                      1,                  0.995,                0.85169,                0.99496,                      1,                  0.995,                0.87122,                0.64687,                0.74752,                0.45536,                0.98994,              0.0009836,              0.0009836,              0.0009836
                    311,                0.61018,                0.79793,                0.42621,                0.98209,                0.99575,                      1,                  0.995,                0.87646,                0.99575,                      1,                  0.995,                0.88761,                0.58723,                0.73505,                0.44475,                0.96259,              0.0009803,              0.0009803,              0.0009803
                    312,                0.64034,                0.83664,                0.45866,                0.96033,                0.99581,                      1,                  0.995,                0.90072,                0.99581,                      1,                  0.995,                0.89166,                0.58331,                0.72825,                 0.4229,                 0.9445,               0.000977,               0.000977,               0.000977
                    313,                0.59703,                0.79509,                 0.4091,                0.95426,                0.99574,                      1,                  0.995,                0.85196,                0.99574,                      1,                  0.995,                0.86824,                0.58363,                0.78807,                 0.4119,                0.94721,              0.0009737,              0.0009737,              0.0009737
                    314,                0.57852,                0.71058,                0.39184,                0.94117,                0.99575,                      1,                  0.995,                0.89732,                0.99575,                      1,                  0.995,                0.86784,                0.56755,                0.81846,                0.41893,                0.93814,              0.0009704,              0.0009704,              0.0009704
                    315,                0.58671,                0.84428,                0.43256,                0.94917,                0.99602,                      1,                  0.995,                0.88327,                0.99602,                      1,                  0.995,                0.88122,                0.55294,                0.80543,                 0.4223,                0.92897,              0.0009671,              0.0009671,              0.0009671
                    316,                 0.6025,                0.77842,                0.41251,                0.95006,                0.99578,                      1,                  0.995,                 0.8807,                0.99578,                      1,                  0.995,                0.88948,                0.53876,                0.79063,                0.42417,                0.92492,              0.0009638,              0.0009638,              0.0009638
                    317,                 0.5396,                0.67135,                0.36403,                0.93595,                0.99555,                      1,                  0.995,                0.87755,                0.99555,                      1,                  0.995,                0.88631,                 0.5188,                0.79531,                0.41437,                0.92892,              0.0009605,              0.0009605,              0.0009605
                    318,                0.55493,                0.65711,                0.37986,                0.95219,                0.99553,                      1,                  0.995,                0.88386,                0.99553,                      1,                  0.995,                0.85883,                  0.538,                0.81562,                0.41735,                0.94573,              0.0009572,              0.0009572,              0.0009572
                    319,                0.60752,                0.73601,                0.43496,                0.96532,                0.99548,                      1,                  0.995,                0.88678,                0.99548,                      1,                  0.995,                  0.845,                0.57052,                0.84599,                0.40666,                 0.9674,              0.0009539,              0.0009539,              0.0009539
                    320,                0.59668,                0.76991,                0.40367,                0.94153,                0.99554,                      1,                  0.995,                0.89679,                0.99554,                      1,                  0.995,                0.86709,                0.54052,                0.82881,                0.38712,                0.95214,              0.0009506,              0.0009506,              0.0009506
                    321,                0.58193,                0.79164,                0.42553,                0.93174,                0.99594,                      1,                  0.995,                0.87738,                0.99594,                      1,                  0.995,                0.87556,                0.53761,                0.79245,                0.36635,                0.95143,              0.0009473,              0.0009473,              0.0009473
                    322,                0.54969,                0.72101,                0.38592,                0.92729,                0.99593,                      1,                  0.995,                0.84689,                0.99593,                      1,                  0.995,                0.88111,                0.60303,                0.78006,                0.39244,                0.95429,               0.000944,               0.000944,               0.000944
                    323,                0.57834,                0.73921,                 0.3843,                0.94589,                0.99605,                      1,                  0.995,                0.84285,                0.99605,                      1,                  0.995,                0.84857,                0.67425,                 0.8517,                0.43333,                0.96963,              0.0009407,              0.0009407,              0.0009407
                    324,                0.56568,                0.69812,                0.39917,                0.94688,                0.99609,                      1,                  0.995,                 0.8599,                0.99609,                      1,                  0.995,                 0.8572,                0.64833,                0.82572,                0.40388,                0.96144,              0.0009374,              0.0009374,              0.0009374
                    325,                0.57907,                0.75836,                0.38938,                 0.9495,                0.99599,                      1,                  0.995,                0.88563,                0.99599,                      1,                  0.995,                 0.8741,                0.60268,                0.76791,                0.39946,                0.94395,              0.0009341,              0.0009341,              0.0009341
                    326,                0.61265,                0.68879,                0.38624,                0.95898,                  0.996,                      1,                  0.995,                0.89597,                  0.996,                      1,                  0.995,                0.87887,                0.60689,                0.78179,                0.40558,                0.94149,              0.0009308,              0.0009308,              0.0009308
                    327,                0.57849,                 0.7374,                0.40545,                0.94354,                0.99566,                      1,                  0.995,                0.87534,                0.99566,                      1,                  0.995,                 0.8773,                0.67382,                0.76662,                0.43298,                0.96599,              0.0009275,              0.0009275,              0.0009275
                    328,                 0.6448,                0.75091,                 0.4366,                0.97766,                0.99575,                      1,                  0.995,                0.87648,                0.99575,                      1,                  0.995,                0.87987,                0.65643,                0.74962,                0.41908,                0.96302,              0.0009242,              0.0009242,              0.0009242
                    329,                0.54652,                 0.7177,                0.38086,                0.92787,                0.99598,                      1,                  0.995,                 0.8734,                0.99598,                      1,                  0.995,                0.89486,                0.54996,                0.71662,                0.36354,                0.97492,              0.0009209,              0.0009209,              0.0009209
                    330,                0.50896,                0.64406,                0.35082,                0.93458,                0.99602,                      1,                  0.995,                 0.8782,                0.99602,                      1,                  0.995,                0.89289,                0.54905,                0.72327,                0.36287,                0.98699,              0.0009176,              0.0009176,              0.0009176
                    331,                0.53955,                0.61407,                0.36623,                0.93559,                  0.996,                      1,                  0.995,                0.85166,                  0.996,                      1,                  0.995,                0.88727,                0.58935,                0.77388,                0.38387,                0.96998,              0.0009143,              0.0009143,              0.0009143
                    332,                0.55674,                0.75081,                0.36082,                0.96848,                0.99593,                      1,                  0.995,                0.87467,                0.99593,                      1,                  0.995,                0.88505,                0.58994,                0.77029,                0.37417,                0.95658,               0.000911,               0.000911,               0.000911
                    333,                0.54381,                0.72149,                0.37656,                0.93504,                0.99594,                      1,                  0.995,                0.83731,                0.99594,                      1,                  0.995,                0.89378,                0.65837,                0.73796,                0.40692,                0.97786,              0.0009077,              0.0009077,              0.0009077
                    334,                0.54629,                0.74044,                0.36893,                0.95861,                0.99586,                      1,                  0.995,                0.83853,                0.99586,                      1,                  0.995,                0.88217,                0.67924,                0.74479,                0.41258,                0.98392,              0.0009044,              0.0009044,              0.0009044
                    335,                0.54132,                0.65373,                0.36676,                 0.9335,                0.99608,                      1,                  0.995,                0.87132,                0.99608,                      1,                  0.995,                0.86862,                0.60866,                 0.7631,                0.41039,                 0.9582,              0.0009011,              0.0009011,              0.0009011
                    336,                0.51899,                0.66161,                0.34771,                0.94162,                0.99607,                      1,                  0.995,                0.88838,                0.99607,                      1,                  0.995,                0.86376,                0.56841,                 0.7903,                0.38418,                0.94934,              0.0008978,              0.0008978,              0.0008978
                    337,                0.51556,                0.70984,                0.37512,                0.92456,                0.99604,                      1,                  0.995,                 0.8799,                0.99604,                      1,                  0.995,                0.87612,                 0.5617,                0.75692,                0.38967,                0.94795,              0.0008945,              0.0008945,              0.0008945
                    338,                0.57116,                0.72603,                0.37736,                0.93108,                0.99609,                      1,                  0.995,                0.88356,                0.99609,                      1,                  0.995,                0.87459,                0.57564,                0.75863,                0.39635,                0.94848,              0.0008912,              0.0008912,              0.0008912
                    339,                 0.5445,                0.71319,                0.36391,                0.95756,                0.99566,                      1,                  0.995,                0.85253,                0.99566,                      1,                  0.995,                0.85678,                 0.6623,                0.80545,                0.39978,                0.96682,              0.0008879,              0.0008879,              0.0008879
                    340,                0.55447,                0.66757,                0.35697,                0.95589,                0.99582,                      1,                  0.995,                0.85108,                0.99582,                      1,                  0.995,                0.85134,                0.69079,                0.81204,                0.42591,                  0.963,              0.0008846,              0.0008846,              0.0008846
                    341,                0.52522,                0.67739,                0.33709,                0.93359,                 0.9959,                      1,                  0.995,                0.85409,                 0.9959,                      1,                  0.995,                0.84968,                0.71486,                0.82579,                0.41374,                0.95323,              0.0008813,              0.0008813,              0.0008813
                    342,                0.52571,                0.70695,                0.36792,                0.94216,                0.99585,                      1,                  0.995,                 0.8582,                0.99585,                      1,                  0.995,                0.85649,                0.73356,                0.78861,                0.42586,                0.94365,               0.000878,               0.000878,               0.000878
                    343,                0.54354,                0.68378,                0.35975,                0.92291,                0.99574,                      1,                  0.995,                0.84774,                0.99574,                      1,                  0.995,                0.86914,                0.65758,                0.76679,                0.40405,                0.93543,              0.0008747,              0.0008747,              0.0008747
                    344,                0.55821,                0.71309,                0.40873,                0.95874,                0.99551,                      1,                  0.995,                0.86256,                0.99551,                      1,                  0.995,                 0.8707,                0.57282,                0.72728,                0.37917,                 0.9289,              0.0008714,              0.0008714,              0.0008714
                    345,                0.58753,                  0.679,                0.38662,                0.92219,                0.99552,                      1,                  0.995,                0.87891,                0.99552,                      1,                  0.995,                0.87239,                0.53772,                0.74142,                0.38519,                0.92473,              0.0008681,              0.0008681,              0.0008681
                    346,                0.55505,                0.71104,                0.38286,                0.94628,                0.99548,                      1,                  0.995,                0.87343,                0.99548,                      1,                  0.995,                0.87308,                0.55941,                 0.7591,                0.39425,                0.93266,              0.0008648,              0.0008648,              0.0008648
                    347,                0.54626,                0.77424,                0.38097,                0.93547,                 0.9955,                      1,                  0.995,                0.85372,                 0.9955,                      1,                  0.995,                0.86954,                0.60068,                0.78012,                0.42755,                0.96619,              0.0008615,              0.0008615,              0.0008615
                    348,                0.52263,                0.70122,                0.35963,                0.93223,                0.99581,                      1,                  0.995,                0.84047,                0.99581,                      1,                  0.995,                0.87741,                0.62377,                0.75525,                0.42439,                0.98147,              0.0008582,              0.0008582,              0.0008582
                    349,                0.52929,                 0.6587,                0.36253,                0.93334,                0.99616,                      1,                  0.995,                0.84837,                0.99616,                      1,                  0.995,                0.87786,                0.64478,                0.75812,                0.40813,                 1.0136,              0.0008549,              0.0008549,              0.0008549
                    350,                0.55932,                0.69316,                0.40613,                0.96636,                0.99616,                      1,                  0.995,                0.87292,                0.99616,                      1,                  0.995,                0.87852,                0.61952,                0.76567,                 0.4014,                 1.0121,              0.0008516,              0.0008516,              0.0008516
                    351,                0.54355,                0.71899,                 0.3773,                0.95746,                0.99609,                      1,                  0.995,                0.82322,                0.99609,                      1,                  0.995,                0.87163,                0.68617,                0.77583,                0.41038,                 1.0008,              0.0008483,              0.0008483,              0.0008483
                    352,                0.56021,                 0.7142,                0.38723,                0.93798,                0.99598,                      1,                  0.995,                0.83023,                0.99598,                      1,                  0.995,                0.87698,                0.69018,                0.75184,                0.41624,                0.98588,               0.000845,               0.000845,               0.000845
                    353,                0.51161,                0.71428,                0.36765,                0.93444,                0.99592,                      1,                  0.995,                0.87682,                0.99592,                      1,                  0.995,                0.88813,                 0.6031,                0.73066,                 0.3958,                0.95619,              0.0008417,              0.0008417,              0.0008417
                    354,                0.57429,                0.82082,                0.40254,                0.94705,                0.99591,                      1,                  0.995,                 0.8945,                0.99591,                      1,                  0.995,                0.89534,                0.59205,                0.74374,                0.37813,                0.95635,              0.0008384,              0.0008384,              0.0008384
                    355,                0.55885,                0.71468,                0.38053,                 0.9412,                0.99603,                      1,                  0.995,                0.89394,                0.99603,                      1,                  0.995,                0.88345,                0.57002,                0.81149,                0.38093,                0.94679,              0.0008351,              0.0008351,              0.0008351
                    356,                0.54744,                0.73343,                0.38798,                0.93408,                0.99616,                      1,                  0.995,                0.88882,                0.99616,                      1,                  0.995,                 0.8828,                0.57762,                0.80542,                0.38673,                0.95254,              0.0008318,              0.0008318,              0.0008318
                    357,                0.53432,                0.72455,                0.37424,                0.94036,                0.99661,                      1,                  0.995,                0.87471,                0.99661,                      1,                  0.995,                0.87732,                0.61378,                0.75052,                0.41515,                0.97812,              0.0008285,              0.0008285,              0.0008285
                    358,                0.54793,                0.72667,                0.37328,                0.92792,                0.99663,                      1,                  0.995,                0.85403,                0.99663,                      1,                  0.995,                0.88099,                0.60094,                0.74811,                0.40963,                0.97312,              0.0008252,              0.0008252,              0.0008252
                    359,                0.51613,                0.70596,                0.36273,                0.92076,                0.99676,                      1,                  0.995,                0.86849,                0.99676,                      1,                  0.995,                0.87889,                0.61806,                0.78018,                0.39002,                0.96795,              0.0008219,              0.0008219,              0.0008219
                    360,                0.47932,                0.65527,                0.34472,                0.93053,                0.99666,                      1,                  0.995,                0.87183,                0.99666,                      1,                  0.995,                0.87496,                0.60265,                0.80234,                 0.3731,                0.96287,              0.0008186,              0.0008186,              0.0008186
                    361,                 0.4959,                0.67445,                0.35863,                0.91567,                0.99617,                      1,                  0.995,                0.88268,                0.99617,                      1,                  0.995,                0.88523,                0.53989,                0.78671,                0.34718,                0.94473,              0.0008153,              0.0008153,              0.0008153
                    362,                0.57355,                0.76352,                0.39832,                0.96405,                0.99604,                      1,                  0.995,                0.87315,                0.99604,                      1,                  0.995,                0.88527,                0.54222,                 0.7599,                0.36427,                0.93466,               0.000812,               0.000812,               0.000812
                    363,                0.46972,                 0.6113,                0.33544,                0.91783,                0.99544,                      1,                  0.995,                0.86008,                0.99544,                      1,                  0.995,                0.89378,                 0.5784,                0.72767,                0.38115,                0.94512,              0.0008087,              0.0008087,              0.0008087
                    364,                0.56138,                0.76534,                0.38038,                 0.9549,                 0.9951,                      1,                  0.995,                0.84659,                 0.9951,                      1,                  0.995,                0.89242,                0.59297,                 0.7279,                 0.3894,                0.95933,              0.0008054,              0.0008054,              0.0008054
                    365,                0.55236,                  0.755,                0.36772,                0.93197,                 0.9942,                      1,                  0.995,                0.85973,                 0.9942,                      1,                  0.995,                0.89844,                0.60869,                0.76254,                  0.416,                0.96667,              0.0008021,              0.0008021,              0.0008021
                    366,                0.49544,                0.64784,                0.33711,                0.91341,                0.99413,                      1,                  0.995,                0.85186,                0.99413,                      1,                  0.995,                0.88129,                0.60011,                0.77019,                0.42062,                0.96169,              0.0007988,              0.0007988,              0.0007988
                    367,                0.50947,                 0.6933,                 0.3559,                0.91433,                0.99436,                      1,                  0.995,                0.84882,                0.99436,                      1,                  0.995,                0.87516,                0.60657,                0.74524,                0.38467,                0.96426,              0.0007955,              0.0007955,              0.0007955
                    368,                0.49338,                0.69036,                0.33575,                0.91646,                 0.9945,                      1,                  0.995,                 0.8592,                 0.9945,                      1,                  0.995,                0.88708,                0.58222,                0.71752,                0.37635,                0.94389,              0.0007922,              0.0007922,              0.0007922
                    369,                0.55011,                0.72348,                0.37098,                0.91491,                0.99548,                      1,                  0.995,                0.90409,                0.99548,                      1,                  0.995,                0.90227,                0.51895,                0.72628,                0.40881,                0.91023,              0.0007889,              0.0007889,              0.0007889
                    370,                0.55495,                0.75698,                0.37333,                0.94369,                0.99566,                      1,                  0.995,                 0.9059,                0.99566,                      1,                  0.995,                0.88381,                 0.5272,                0.76207,                0.40727,                0.91593,              0.0007856,              0.0007856,              0.0007856
                    371,                0.54897,                 0.7363,                0.38299,                0.94794,                0.99592,                      1,                  0.995,                0.88937,                0.99592,                      1,                  0.995,                0.86671,                0.61322,                0.84152,                0.42508,                 0.9614,              0.0007823,              0.0007823,              0.0007823
                    372,                 0.5527,                0.74167,                0.37366,                0.95407,                0.99601,                      1,                  0.995,                0.87438,                0.99601,                      1,                  0.995,                0.86661,                0.61575,                0.80209,                0.41728,                0.96602,               0.000779,               0.000779,               0.000779
                    373,                0.52256,                0.68159,                0.34598,                 0.9313,                0.99603,                      1,                  0.995,                0.89147,                0.99603,                      1,                  0.995,                0.86882,                0.60076,                0.74948,                0.38103,                0.94214,              0.0007757,              0.0007757,              0.0007757
                    374,                0.56257,                0.75368,                0.36345,                0.95014,                0.99603,                      1,                  0.995,                0.87947,                0.99603,                      1,                  0.995,                0.87395,                0.55251,                0.76151,                0.38233,                0.92561,              0.0007724,              0.0007724,              0.0007724
                    375,                0.53622,                0.72406,                 0.3452,                0.92826,                0.99585,                      1,                  0.995,                0.90289,                0.99585,                      1,                  0.995,                0.87044,                 0.4922,                0.80972,                0.37332,                0.91202,              0.0007691,              0.0007691,              0.0007691
                    376,                0.56319,                0.73694,                 0.3643,                0.92897,                0.99583,                      1,                  0.995,                0.90279,                0.99583,                      1,                  0.995,                0.86259,                0.49304,                0.78209,                0.37184,                0.91339,              0.0007658,              0.0007658,              0.0007658
                    377,                0.54026,                0.76501,                0.39894,                0.94227,                0.99577,                      1,                  0.995,                0.90359,                0.99577,                      1,                  0.995,                0.87747,                 0.5439,                0.72879,                0.37283,                0.93597,              0.0007625,              0.0007625,              0.0007625
                    378,                0.51242,                0.71731,                0.34664,                0.93187,                0.99579,                      1,                  0.995,                0.88165,                0.99579,                      1,                  0.995,                0.88671,                0.56074,                0.71672,                0.36964,                0.94182,              0.0007592,              0.0007592,              0.0007592
                    379,                0.55744,                0.72668,                0.37171,                0.93877,                0.99551,                      1,                  0.995,                0.88635,                0.99551,                      1,                  0.995,                0.88085,                0.55873,                0.73975,                 0.3501,                0.94396,              0.0007559,              0.0007559,              0.0007559
                    380,                0.53858,                0.75597,                0.36165,                0.94324,                0.99597,                      1,                  0.995,                0.87549,                0.99597,                      1,                  0.995,                0.86146,                0.56146,                0.78402,                0.34937,                0.94158,              0.0007526,              0.0007526,              0.0007526
                    381,                0.53165,                0.71774,                0.35913,                0.92545,                0.99624,                      1,                  0.995,                0.87286,                0.99624,                      1,                  0.995,                 0.8498,                0.57166,                0.80702,                0.38117,                0.94426,              0.0007493,              0.0007493,              0.0007493
                    382,                0.49772,                0.66685,                 0.3534,                0.92678,                0.99629,                      1,                  0.995,                0.87498,                0.99629,                      1,                  0.995,                 0.8451,                0.62045,                0.81333,                0.37365,                0.95643,               0.000746,               0.000746,               0.000746
                    383,                0.54394,                 0.7203,                0.39707,                0.93585,                0.99637,                      1,                  0.995,                0.86812,                0.99637,                      1,                  0.995,                0.84843,                0.60516,                0.78053,                 0.4016,                0.93964,              0.0007427,              0.0007427,              0.0007427
                    384,                 0.5323,                0.69416,                0.36761,                0.94197,                0.99638,                      1,                  0.995,                0.90656,                0.99638,                      1,                  0.995,                0.87645,                0.54996,                0.76739,                0.38851,                0.91883,              0.0007394,              0.0007394,              0.0007394
                    385,                0.50256,                0.60898,                 0.3439,                0.92127,                0.99617,                      1,                  0.995,                0.91381,                0.99617,                      1,                  0.995,                0.87484,                 0.5221,                0.74341,                0.40244,                0.91887,              0.0007361,              0.0007361,              0.0007361
                    386,                0.55864,                0.75428,                0.37302,                0.93904,                0.99615,                      1,                  0.995,                0.91457,                0.99615,                      1,                  0.995,                0.86534,                0.52658,                 0.7434,                0.39515,                0.94062,              0.0007328,              0.0007328,              0.0007328
                    387,                0.54531,                0.76785,                0.37406,                0.92655,                0.99593,                      1,                  0.995,                0.91843,                0.99593,                      1,                  0.995,                0.88776,                 0.5246,                0.75073,                0.36339,                0.97362,              0.0007295,              0.0007295,              0.0007295
                    388,                0.52404,                0.67189,                0.36303,                0.91183,                0.99584,                      1,                  0.995,                0.93728,                0.99584,                      1,                  0.995,                0.88702,                0.50312,                0.76519,                0.34707,                0.93991,              0.0007262,              0.0007262,              0.0007262
                    389,                0.47949,                 0.6607,                0.35585,                0.93339,                0.99574,                      1,                  0.995,                0.90737,                0.99574,                      1,                  0.995,                0.89046,                0.49304,                 0.7549,                0.33579,                0.91672,              0.0007229,              0.0007229,              0.0007229
                    390,                0.53731,                0.71376,                 0.3655,                0.92429,                0.99583,                      1,                  0.995,                0.90501,                0.99583,                      1,                  0.995,                 0.8991,                0.50292,                 0.7369,                 0.3478,                0.91847,              0.0007196,              0.0007196,              0.0007196
                    391,                0.52227,                0.70166,                0.36515,                 0.9296,                0.99592,                      1,                  0.995,                0.90585,                0.99592,                      1,                  0.995,                0.89724,                0.54295,                0.73596,                0.35582,                0.91886,              0.0007163,              0.0007163,              0.0007163
                    392,                0.50291,                0.71074,                0.35281,                0.92828,                0.99603,                      1,                  0.995,                0.88544,                0.99603,                      1,                  0.995,                0.89695,                0.57857,                0.72878,                0.35642,                0.92747,               0.000713,               0.000713,               0.000713
                    393,                0.50549,                0.62429,                0.33512,                0.92132,                0.99611,                      1,                  0.995,                0.84098,                0.99611,                      1,                  0.995,                0.89375,                0.67057,                 0.7246,                0.37552,                 1.0056,              0.0007097,              0.0007097,              0.0007097
                    394,                0.54596,                0.72642,                0.38179,                0.93771,                0.99617,                      1,                  0.995,                0.82098,                0.99617,                      1,                  0.995,                 0.8918,                0.68116,                0.73083,                0.37827,                 1.0366,              0.0007064,              0.0007064,              0.0007064
                    395,                0.52591,                0.65718,                0.34295,                0.92668,                0.99616,                      1,                  0.995,                0.81754,                0.99616,                      1,                  0.995,                0.87982,                 0.6734,                0.73561,                 0.3706,                 1.0587,              0.0007031,              0.0007031,              0.0007031
                    396,                 0.4954,                0.65905,                0.36051,                0.93443,                0.99612,                      1,                  0.995,                0.81667,                0.99612,                      1,                  0.995,                0.87944,                0.63454,                0.74043,                0.35224,                 1.0279,              0.0006998,              0.0006998,              0.0006998
                    397,                0.45905,                0.71444,                 0.3379,                0.92448,                0.99602,                      1,                  0.995,                0.84632,                0.99602,                      1,                  0.995,                0.86476,                0.59649,                0.78365,                0.35651,                0.96736,              0.0006965,              0.0006965,              0.0006965
                    398,                0.49988,                0.67437,                0.35034,                0.93382,                0.99608,                      1,                  0.995,                0.88283,                0.99608,                      1,                  0.995,                0.87201,                0.55157,                0.78109,                0.36054,                0.95375,              0.0006932,              0.0006932,              0.0006932
