                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    322,                 1.0037,                0.92557,                0.71188,                 1.4854,                0.99153,                      1,                  0.995,                0.73104,                0.99153,                      1,                  0.995,                0.83838,                 1.0619,                0.69973,                0.70245,                 1.2984,               0.000944,               0.000944,               0.000944
                    323,                 1.0881,                 0.8908,                0.80378,                 1.4609,                0.99102,                      1,                  0.995,                0.71352,                0.99102,                      1,                  0.995,                0.86242,                 1.0299,                0.67454,                0.72005,                 1.2788,              0.0009407,              0.0009407,              0.0009407
                    324,                 1.0349,                0.99713,                0.73806,                 1.5072,                0.99331,                      1,                  0.995,                0.72529,                0.99331,                      1,                  0.995,                0.86889,                 1.0027,                0.65746,                0.69739,                 1.2661,              0.0009374,              0.0009374,              0.0009374
                    325,                 1.0859,                0.90543,                0.72609,                 1.4599,                0.99576,                      1,                  0.995,                0.75545,                0.99576,                      1,                  0.995,                0.88442,                 1.0096,                0.63139,                0.67237,                 1.2853,              0.0009341,              0.0009341,              0.0009341
                    326,                0.95242,                0.86017,                0.66677,                 1.4808,                0.99618,                      1,                  0.995,                0.77669,                0.99618,                      1,                  0.995,                0.89099,                0.95312,                0.62138,                0.69058,                 1.2689,              0.0009308,              0.0009308,              0.0009308
                    327,                0.98441,                0.91872,                0.73379,                 1.4513,                0.99579,                      1,                  0.995,                0.79098,                0.99579,                      1,                  0.995,                0.88074,                0.95102,                0.62057,                0.72488,                 1.2642,              0.0009275,              0.0009275,              0.0009275
                    328,                  1.029,                 0.9694,                0.72181,                 1.4264,                0.99405,                      1,                  0.995,                0.79012,                0.99405,                      1,                  0.995,                0.89141,                0.85545,                0.64447,                 0.6899,                 1.2176,              0.0009242,              0.0009242,              0.0009242
                    329,                 1.0764,                 1.0516,                0.81323,                 1.5362,                0.99447,                      1,                  0.995,                0.77485,                0.99447,                      1,                  0.995,                0.89258,                0.85431,                0.66552,                0.65083,                 1.2074,              0.0009209,              0.0009209,              0.0009209
                    330,                 1.0231,                0.87281,                0.70628,                 1.4323,                0.99536,                      1,                  0.995,                 0.7687,                0.99536,                      1,                  0.995,                 0.8805,                0.86335,                 0.6447,                0.63762,                 1.2104,              0.0009176,              0.0009176,              0.0009176
                    331,                0.96761,                0.92649,                0.72242,                 1.4463,                0.99536,                      1,                  0.995,                 0.7687,                0.99536,                      1,                  0.995,                 0.8805,                0.86335,                 0.6447,                0.63762,                 1.2104,              0.0009143,              0.0009143,              0.0009143
                    332,                0.93931,                0.83214,                0.65161,                 1.4049,                0.99587,                      1,                  0.995,                0.72355,                0.99587,                      1,                  0.995,                0.86243,                 1.0369,                0.63825,                0.68707,                 1.3188,               0.000911,               0.000911,               0.000911
                    333,                0.95796,                0.78231,                0.65427,                 1.4267,                0.99484,                      1,                  0.995,                 0.6874,                0.99484,                      1,                  0.995,                0.85957,                 1.2371,                0.61921,                0.75521,                 1.4169,              0.0009077,              0.0009077,              0.0009077
                    334,                 1.0453,                0.93368,                0.74696,                 1.4766,                0.99325,                      1,                  0.995,                0.64541,                0.99325,                      1,                  0.995,                0.85822,                 1.3782,                0.61238,                0.79137,                 1.5175,              0.0009044,              0.0009044,              0.0009044
                    335,                 1.1086,                0.89769,                 0.7522,                 1.5368,                0.99106,                      1,                  0.995,                0.66797,                0.99106,                      1,                  0.995,                0.85919,                 1.2861,                0.62237,                0.77796,                 1.5101,              0.0009011,              0.0009011,              0.0009011
                    336,                0.98468,                0.89034,                0.67697,                  1.448,                0.98952,                      1,                  0.995,                0.69462,                0.98952,                      1,                  0.995,                0.85929,                 1.0926,                0.64619,                0.72113,                 1.4373,              0.0008978,              0.0008978,              0.0008978
                    337,                 1.0237,                0.84341,                0.68465,                 1.4956,                0.99446,                      1,                  0.995,                0.75206,                0.99446,                      1,                  0.995,                0.86494,                0.88991,                0.63991,                0.71749,                 1.3292,              0.0008945,              0.0008945,              0.0008945
                    338,                 0.9757,                0.83265,                0.70641,                   1.46,                0.99538,                      1,                  0.995,                0.74454,                0.99538,                      1,                  0.995,                0.87185,                0.90111,                0.60956,                0.70508,                 1.3196,              0.0008912,              0.0008912,              0.0008912
                    339,                 1.0984,                0.91869,                0.74333,                 1.4735,                0.99649,                      1,                  0.995,                0.76341,                0.99649,                      1,                  0.995,                0.87579,                0.93535,                0.58328,                0.73542,                 1.3483,              0.0008879,              0.0008879,              0.0008879
                    340,                 1.0216,                0.81566,                0.74171,                 1.4867,                0.99683,                      1,                  0.995,                0.76967,                0.99683,                      1,                  0.995,                0.87497,                 0.9717,                0.57715,                0.76986,                 1.3787,              0.0008846,              0.0008846,              0.0008846
                    341,                0.95846,                0.83323,                0.67343,                 1.4627,                0.99485,                      1,                  0.995,                0.77305,                0.99485,                      1,                  0.995,                0.87487,                0.93011,                0.59298,                 0.7666,                 1.3277,              0.0008813,              0.0008813,              0.0008813
                    342,                0.96185,                0.77106,                0.69764,                  1.453,                 0.9937,                      1,                  0.995,                0.76789,                 0.9937,                      1,                  0.995,                0.88043,                0.89026,                0.62196,                0.76334,                 1.2815,               0.000878,               0.000878,               0.000878
                    343,                0.94218,                0.78094,                0.65346,                 1.4286,                0.99206,                      1,                  0.995,                0.79324,                0.99206,                      1,                  0.995,                0.87943,                0.77013,                0.65406,                0.80298,                 1.2041,              0.0008747,              0.0008747,              0.0008747
                    344,                0.95869,                0.81319,                0.66994,                 1.4632,                0.99123,                      1,                  0.995,                0.77546,                0.99123,                      1,                  0.995,                0.87907,                0.79391,                0.65112,                0.77009,                 1.1775,              0.0008714,              0.0008714,              0.0008714
                    345,                0.92865,                0.80068,                0.67996,                 1.4176,                0.99445,                      1,                  0.995,                0.74385,                0.99445,                      1,                  0.995,                 0.8907,                0.88128,                0.60898,                0.71644,                 1.2067,              0.0008681,              0.0008681,              0.0008681
                    346,                0.94998,                0.85228,                0.66543,                 1.4307,                0.99565,                      1,                  0.995,                0.73174,                0.99565,                      1,                  0.995,                0.88702,                 1.0202,                0.58024,                0.70526,                 1.2871,              0.0008648,              0.0008648,              0.0008648
                    347,                0.90496,                0.77892,                0.67991,                 1.3931,                0.99565,                      1,                  0.995,                0.73174,                0.99565,                      1,                  0.995,                0.88702,                 1.0202,                0.58024,                0.70526,                 1.2871,              0.0008615,              0.0008615,              0.0008615
                    348,                 1.0505,                0.93579,                0.68938,                 1.4283,                0.99412,                      1,                  0.995,                 0.6832,                0.99412,                      1,                  0.995,                0.87619,                 1.2734,                0.58996,                0.72305,                 1.3983,              0.0008582,              0.0008582,              0.0008582
                    349,                 1.0694,                0.98039,                0.70549,                 1.4504,                0.99609,                      1,                  0.995,                 0.7092,                0.99609,                      1,                  0.995,                0.87167,                 1.2207,                0.60801,                0.71406,                 1.3802,              0.0008549,              0.0008549,              0.0008549
                    350,                 1.0336,                0.79854,                0.67225,                 1.5461,                0.99629,                      1,                  0.995,                0.76429,                0.99629,                      1,                  0.995,                0.87648,                0.94053,                0.61602,                 0.6845,                 1.2754,              0.0008516,              0.0008516,              0.0008516
                    351,                 1.0551,                0.92698,                0.79429,                  1.478,                0.99621,                      1,                  0.995,                0.81146,                0.99621,                      1,                  0.995,                0.87702,                0.80978,                0.64411,                 0.6136,                 1.2266,              0.0008483,              0.0008483,              0.0008483
                    352,                 1.1043,                 0.8934,                0.73311,                 1.4719,                0.99605,                      1,                  0.995,                0.76021,                0.99605,                      1,                  0.995,                0.86255,                0.94347,                0.67021,                0.62142,                 1.2806,               0.000845,               0.000845,               0.000845
                    353,                 1.0452,                0.86336,                0.68698,                 1.4323,                0.99621,                      1,                  0.995,                0.70796,                0.99621,                      1,                  0.995,                0.83605,                 1.1704,                0.68699,                0.74198,                 1.3642,              0.0008417,              0.0008417,              0.0008417
                    354,                 1.0835,                0.92084,                0.75146,                 1.5292,                0.99439,                      1,                  0.995,                0.63543,                0.99439,                      1,                  0.995,                0.83534,                 1.3784,                0.72401,                0.88831,                 1.4728,              0.0008384,              0.0008384,              0.0008384
                    355,                 1.0694,                0.97364,                0.67837,                 1.5319,                0.99676,                      1,                  0.995,                0.66267,                0.99676,                      1,                  0.995,                0.83063,                 1.2334,                0.76652,                0.96863,                 1.4174,              0.0008351,              0.0008351,              0.0008351
                    356,                 1.0395,                0.85865,                0.70982,                 1.4753,                0.98771,                      1,                  0.995,                0.70397,                0.98771,                      1,                  0.995,                0.82286,                 1.0494,                0.78088,                 1.0006,                 1.3334,              0.0008318,              0.0008318,              0.0008318
                    357,                0.98126,                0.89113,                0.68805,                 1.4554,                0.98588,                      1,                  0.995,                 0.7253,                0.98588,                      1,                  0.995,                0.84398,                0.93375,                0.72056,                0.88352,                 1.2669,              0.0008285,              0.0008285,              0.0008285
                    358,                0.97332,                0.95268,                0.68113,                 1.4487,                0.99151,                      1,                  0.995,                0.73133,                0.99151,                      1,                  0.995,                0.88193,                0.92299,                0.64427,                0.91343,                  1.253,              0.0008252,              0.0008252,              0.0008252
                    359,                0.97707,                 0.9036,                0.67585,                 1.4603,                0.99392,                      1,                  0.995,                0.68526,                0.99392,                      1,                  0.995,                  0.863,                 1.0435,                0.63337,                0.81057,                 1.3339,              0.0008219,              0.0008219,              0.0008219
                    360,                0.96305,                0.91645,                0.68242,                 1.4183,                0.99566,                      1,                  0.995,                0.66101,                0.99566,                      1,                  0.995,                0.84281,                 1.2061,                 0.6317,                0.76033,                 1.4631,              0.0008186,              0.0008186,              0.0008186
                    361,                0.94884,                0.76741,                0.63733,                 1.4367,                0.99595,                      1,                  0.995,                0.62224,                0.99595,                      1,                  0.995,                0.83476,                 1.2785,                0.61974,                0.73224,                 1.4755,              0.0008153,              0.0008153,              0.0008153
                    362,                 1.0212,                0.85753,                0.67484,                  1.479,                0.99581,                      1,                  0.995,                0.66284,                0.99581,                      1,                  0.995,                0.83838,                 1.2143,                0.60757,                0.69506,                 1.4299,               0.000812,               0.000812,               0.000812
                    363,                0.92342,                0.73073,                0.65237,                 1.4016,                0.99581,                      1,                  0.995,                0.66284,                0.99581,                      1,                  0.995,                0.83838,                 1.2143,                0.60757,                0.69506,                 1.4299,              0.0008087,              0.0008087,              0.0008087
                    364,                0.91376,                0.86288,                0.66202,                 1.4341,                0.99548,                      1,                  0.995,                0.69367,                0.99548,                      1,                  0.995,                0.86398,                 1.0892,                0.60253,                0.68501,                 1.4078,              0.0008054,              0.0008054,              0.0008054
                    365,                0.94503,                0.90053,                0.65643,                 1.3745,                0.99556,                      1,                  0.995,                0.68044,                0.99556,                      1,                  0.995,                0.87748,                 1.1021,                0.60216,                0.66669,                 1.4114,              0.0008021,              0.0008021,              0.0008021
                    366,                0.98767,                0.93962,                0.66309,                 1.3685,                0.99554,                      1,                  0.995,                0.69686,                0.99554,                      1,                  0.995,                 0.8769,                 1.0936,                0.59785,                0.66744,                 1.3857,              0.0007988,              0.0007988,              0.0007988
                    367,                0.90053,                0.82631,                0.66188,                 1.3844,                0.99547,                      1,                  0.995,                 0.7207,                0.99547,                      1,                  0.995,                0.88138,                 1.0004,                0.59837,                0.68762,                 1.3084,              0.0007955,              0.0007955,              0.0007955
                    368,                0.88934,                0.75531,                0.61407,                 1.4159,                0.99376,                      1,                  0.995,                0.72506,                0.99376,                      1,                  0.995,                0.85578,                0.91573,                0.62668,                0.69565,                  1.278,              0.0007922,              0.0007922,              0.0007922
                    369,                0.95787,                0.91414,                0.69262,                 1.4132,                0.99212,                      1,                  0.995,                0.77188,                0.99212,                      1,                  0.995,                 0.8704,                0.81024,                0.63972,                0.66559,                 1.2373,              0.0007889,              0.0007889,              0.0007889
                    370,                 0.9375,                0.88226,                0.63847,                 1.3862,                0.99352,                      1,                  0.995,                0.83679,                0.99352,                      1,                  0.995,                0.88033,                0.71181,                0.62418,                0.62733,                 1.2199,              0.0007856,              0.0007856,              0.0007856
                    371,                0.93225,                0.87556,                0.66074,                 1.4726,                0.99487,                      1,                  0.995,                0.81494,                0.99487,                      1,                  0.995,                0.88359,                0.72419,                0.61509,                0.62017,                 1.2095,              0.0007823,              0.0007823,              0.0007823
                    372,                0.99801,                0.86009,                0.67365,                 1.4041,                0.99483,                      1,                  0.995,                0.81857,                0.99483,                      1,                  0.995,                0.88188,                0.69246,                0.60766,                 0.6029,                 1.1825,               0.000779,               0.000779,               0.000779
                    373,                0.92822,                0.81262,                0.64625,                 1.3721,                0.99401,                      1,                  0.995,                0.75272,                0.99401,                      1,                  0.995,                0.87527,                0.82224,                0.60371,                0.76832,                 1.2282,              0.0007757,              0.0007757,              0.0007757
                    374,                0.98228,                0.94028,                0.70898,                 1.4362,                0.99509,                      1,                  0.995,                0.65867,                0.99509,                      1,                  0.995,                0.87593,                 1.1378,                0.60947,                0.86706,                 1.3244,              0.0007724,              0.0007724,              0.0007724
                    375,                0.99174,                0.88074,                0.66859,                 1.3827,                0.99504,                      1,                  0.995,                0.68305,                0.99504,                      1,                  0.995,                0.88073,                 1.0949,                0.61585,                0.84705,                 1.2883,              0.0007691,              0.0007691,              0.0007691
                    376,                0.89224,                0.82059,                0.64558,                  1.348,                0.99484,                      1,                  0.995,                0.74207,                0.99484,                      1,                  0.995,                0.87066,                0.93322,                0.61738,                0.72624,                 1.1868,              0.0007658,              0.0007658,              0.0007658
                    377,                0.93858,                0.86349,                0.68927,                 1.4241,                0.99476,                      1,                  0.995,                0.75908,                0.99476,                      1,                  0.995,                0.88324,                0.85368,                0.60565,                0.66544,                 1.1456,              0.0007625,              0.0007625,              0.0007625
                    378,                0.95577,                0.87916,                0.66137,                 1.4011,                0.99381,                      1,                  0.995,                0.76817,                0.99381,                      1,                  0.995,                0.89093,                0.82513,                0.59238,                0.78676,                 1.1547,              0.0007592,              0.0007592,              0.0007592
                    379,                0.89378,                 0.8512,                0.61128,                 1.3339,                0.99381,                      1,                  0.995,                0.76817,                0.99381,                      1,                  0.995,                0.89093,                0.82513,                0.59238,                0.78676,                 1.1547,              0.0007559,              0.0007559,              0.0007559
                    380,                0.87501,                0.76387,                0.59361,                 1.3786,                0.99319,                      1,                  0.995,                0.74139,                0.99319,                      1,                  0.995,                0.86923,                0.92575,                0.58074,                0.84262,                 1.2103,              0.0007526,              0.0007526,              0.0007526
                    381,                0.89238,                 0.7318,                0.59697,                  1.384,                0.99274,                      1,                  0.995,                0.68376,                0.99274,                      1,                  0.995,                0.86198,                 1.2157,                0.58625,                0.86254,                 1.3677,              0.0007493,              0.0007493,              0.0007493
                    382,                0.89662,                0.84088,                0.62443,                 1.3763,                0.99163,                      1,                  0.995,                0.65467,                0.99163,                      1,                  0.995,                0.86191,                 1.2392,                0.58797,                0.87693,                 1.3955,               0.000746,               0.000746,               0.000746
                    383,                0.96389,                0.80923,                0.63347,                  1.413,                0.99235,                      1,                  0.995,                0.69891,                0.99235,                      1,                  0.995,                0.87645,                 1.0693,                0.58882,                0.83296,                 1.3256,              0.0007427,              0.0007427,              0.0007427
                    384,                0.94573,                0.88853,                0.61878,                 1.3554,                0.99402,                      1,                  0.995,                0.73176,                0.99402,                      1,                  0.995,                0.87768,                0.92651,                0.60044,                0.80503,                 1.2134,              0.0007394,              0.0007394,              0.0007394
                    385,                 1.0494,                 0.8968,                0.66658,                 1.4233,                0.99383,                      1,                  0.995,                0.72818,                0.99383,                      1,                  0.995,                0.87418,                0.87881,                0.65379,                0.79411,                 1.1574,              0.0007361,              0.0007361,              0.0007361
                    386,                0.94499,                0.88702,                0.65391,                 1.4196,                0.99416,                      1,                  0.995,                0.72592,                0.99416,                      1,                  0.995,                0.87627,                0.83452,                0.69064,                0.74449,                 1.1362,              0.0007328,              0.0007328,              0.0007328
                    387,                0.92125,                0.90775,                0.68185,                 1.3365,                0.99492,                      1,                  0.995,                0.74545,                0.99492,                      1,                  0.995,                0.87489,                0.82463,                0.67299,                0.70359,                 1.1586,              0.0007295,              0.0007295,              0.0007295
                    388,                0.85929,                0.77321,                0.62374,                 1.3236,                0.99556,                      1,                  0.995,                 0.7279,                0.99556,                      1,                  0.995,                0.88378,                0.94637,                0.64959,                0.70035,                 1.2485,              0.0007262,              0.0007262,              0.0007262
                    389,                0.93493,                0.87111,                0.65127,                 1.4155,                 0.9955,                      1,                  0.995,                0.69904,                 0.9955,                      1,                  0.995,                0.88369,                 1.0429,                0.62954,                0.72654,                 1.3146,              0.0007229,              0.0007229,              0.0007229
                    390,                 0.9247,                0.88768,                0.65263,                  1.393,                0.99545,                      1,                  0.995,                0.69087,                0.99545,                      1,                  0.995,                0.85416,                 1.0728,                0.64734,                0.75933,                 1.3357,              0.0007196,              0.0007196,              0.0007196
                    391,                0.84398,                0.78441,                0.60449,                 1.3105,                0.99557,                      1,                  0.995,                0.70608,                0.99557,                      1,                  0.995,                 0.8761,                0.93296,                 0.6622,                0.75356,                 1.2659,              0.0007163,              0.0007163,              0.0007163
                    392,                0.86414,                 0.7563,                 0.6491,                  1.361,                0.99502,                      1,                  0.995,                0.73721,                0.99502,                      1,                  0.995,                0.88045,                0.81484,                0.66532,                0.76137,                 1.1897,               0.000713,               0.000713,               0.000713
                    393,                0.98671,                0.99101,                0.66494,                 1.3846,                0.99466,                      1,                  0.995,                0.72795,                0.99466,                      1,                  0.995,                0.87979,                0.83241,                0.65736,                0.78649,                 1.1856,              0.0007097,              0.0007097,              0.0007097
                    394,                 0.9907,                 1.0205,                0.64414,                 1.3828,                0.99384,                      1,                  0.995,                0.73702,                0.99384,                      1,                  0.995,                0.87842,                0.82289,                0.63698,                0.81589,                 1.2074,              0.0007064,              0.0007064,              0.0007064
                    395,                0.88721,                0.81754,                 0.6356,                 1.3693,                0.99384,                      1,                  0.995,                0.73702,                0.99384,                      1,                  0.995,                0.87842,                0.82289,                0.63698,                0.81589,                 1.2074,              0.0007031,              0.0007031,              0.0007031
                    396,                0.89604,                0.86934,                0.63301,                 1.3675,                0.99225,                      1,                  0.995,                0.70861,                0.99225,                      1,                  0.995,                0.87469,                 0.9198,                0.61235,                0.88845,                 1.2423,              0.0006998,              0.0006998,              0.0006998
                    397,                0.94519,                0.83416,                 0.6589,                 1.3804,                0.99147,                      1,                  0.995,                0.74067,                0.99147,                      1,                  0.995,                0.87553,                0.85379,                0.59517,                0.90746,                 1.2265,              0.0006965,              0.0006965,              0.0006965
                    398,                0.85023,                0.79124,                0.62179,                 1.3598,                0.99265,                      1,                  0.995,                0.78676,                0.99265,                      1,                  0.995,                0.88412,                0.73876,                0.58137,                0.78054,                 1.1646,              0.0006932,              0.0006932,              0.0006932
                    399,                0.96517,                0.92312,                0.63943,                 1.3569,                0.99188,                      1,                  0.995,                0.78471,                0.99188,                      1,                  0.995,                0.88492,                0.81088,                0.57484,                 0.7728,                 1.1401,              0.0006899,              0.0006899,              0.0006899
                    400,                 1.0051,                0.82302,                0.61469,                 1.3755,                0.99134,                      1,                  0.995,                0.79744,                0.99134,                      1,                  0.995,                0.88662,                0.77638,                0.57043,                0.79219,                 1.1301,              0.0006866,              0.0006866,              0.0006866
                    401,                0.84092,                0.78404,                0.58536,                 1.3915,                0.99099,                      1,                  0.995,                0.78748,                0.99099,                      1,                  0.995,                 0.8701,                 0.6866,                0.56988,                0.82162,                 1.1321,              0.0006833,              0.0006833,              0.0006833
                    402,                 0.9526,                0.83512,                0.63411,                 1.3682,                0.99088,                      1,                  0.995,                0.75742,                0.99088,                      1,                  0.995,                0.86634,                0.92196,                0.57237,                0.82119,                 1.2099,                0.00068,                0.00068,                0.00068
                    403,                0.87074,                0.81791,                0.60609,                 1.3571,                0.99159,                      1,                  0.995,                0.68381,                0.99159,                      1,                  0.995,                0.86988,                 1.2398,                0.57744,                0.79593,                 1.3445,              0.0006767,              0.0006767,              0.0006767
                    404,                0.80502,                 0.7052,                0.55862,                 1.3489,                0.99287,                      1,                  0.995,                0.66405,                0.99287,                      1,                  0.995,                0.86281,                 1.3413,                0.58883,                0.78032,                 1.3999,              0.0006734,              0.0006734,              0.0006734
                    405,                0.87489,                0.81884,                0.60061,                 1.3524,                 0.9918,                      1,                  0.995,                0.71896,                 0.9918,                      1,                  0.995,                0.86558,                 1.0553,                 0.6321,                0.75831,                 1.3117,              0.0006701,              0.0006701,              0.0006701
                    406,                0.85813,                0.85469,                0.60364,                 1.3153,                0.98281,                      1,                  0.995,                0.83382,                0.98281,                      1,                  0.995,                0.87348,                0.69667,                0.70323,                0.74301,                  1.215,              0.0006668,              0.0006668,              0.0006668
                    407,                0.84284,                0.92493,                0.61431,                 1.3255,                0.96938,                      1,                  0.995,                0.81486,                0.96938,                      1,                  0.995,                0.84515,                0.81863,                0.73408,                0.86303,                 1.2086,              0.0006635,              0.0006635,              0.0006635
                    408,                0.90904,                0.84646,                0.59979,                 1.3757,                0.97588,                      1,                  0.995,                0.82294,                0.97588,                      1,                  0.995,                0.85643,                0.79883,                0.68002,                0.90713,                 1.2014,              0.0006602,              0.0006602,              0.0006602
                    409,                 0.8643,                0.71149,                0.56767,                 1.2896,                0.98596,                      1,                  0.995,                0.85624,                0.98596,                      1,                  0.995,                0.88879,                0.67141,                0.61663,                0.81524,                 1.1915,              0.0006569,              0.0006569,              0.0006569
                    410,                0.87653,                0.83255,                0.61427,                 1.3783,                0.98948,                      1,                  0.995,                0.74606,                0.98948,                      1,                  0.995,                0.86716,                0.94806,                0.59537,                0.83451,                 1.2686,              0.0006536,              0.0006536,              0.0006536
                    411,                0.85749,                0.92513,                0.61244,                 1.3816,                0.98948,                      1,                  0.995,                0.74606,                0.98948,                      1,                  0.995,                0.86716,                0.94806,                0.59537,                0.83451,                 1.2686,              0.0006503,              0.0006503,              0.0006503
                    412,                0.99412,                0.93407,                0.71724,                  1.394,                0.98934,                      1,                  0.995,                0.69578,                0.98934,                      1,                  0.995,                0.85907,                 1.1871,                0.60559,                 0.9543,                 1.3346,               0.000647,               0.000647,               0.000647
                    413,                 0.9931,                 0.8061,                0.66452,                 1.3907,                0.98937,                      1,                  0.995,                0.65901,                0.98937,                      1,                  0.995,                0.85951,                 1.2186,                0.62336,                0.98271,                 1.3469,              0.0006437,              0.0006437,              0.0006437
                    414,                 0.9998,                0.80045,                0.68457,                 1.4011,                0.98887,                      1,                  0.995,                0.74062,                0.98887,                      1,                  0.995,                 0.8766,                0.97368,                0.63416,                0.98341,                 1.2686,              0.0006404,              0.0006404,              0.0006404
                    415,                 0.8923,                0.99443,                0.61946,                 1.3262,                 0.9872,                      1,                  0.995,                0.83458,                 0.9872,                      1,                  0.995,                0.88438,                  0.657,                0.62698,                  0.953,                  1.163,              0.0006371,              0.0006371,              0.0006371
