                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    275,                 1.0669,                 1.1513,                0.75787,                 1.2733,                0.97777,                      1,                  0.995,                0.73308,                0.97777,                      1,                  0.995,                  0.771,                 1.5601,                0.86851,                0.82262,                 0.8994,              0.0010991,              0.0010991,              0.0010991
                    276,                 1.3561,                 1.2063,                0.89126,                  1.389,                0.97503,                      1,                  0.995,                0.72528,                0.97503,                      1,                  0.995,                0.77933,                 1.5592,                0.87876,                0.78783,                0.86419,              0.0010958,              0.0010958,              0.0010958
                    277,                 1.2118,                 1.0434,                0.91715,                 1.3944,                0.97503,                      1,                  0.995,                0.72528,                0.97503,                      1,                  0.995,                0.77933,                 1.5592,                0.87876,                0.78783,                0.86419,              0.0010925,              0.0010925,              0.0010925
                    278,                  1.242,                  1.197,                0.86792,                 1.3135,                0.97503,                      1,                  0.995,                0.72528,                0.97503,                      1,                  0.995,                0.77933,                 1.5592,                0.87876,                0.78783,                0.86419,              0.0010892,              0.0010892,              0.0010892
                    279,                 1.1485,                 1.2759,                0.76165,                 1.3859,                0.97372,                      1,                  0.995,                0.75028,                0.97372,                      1,                  0.995,                0.76267,                 1.4954,                0.90947,                0.73871,                0.85644,              0.0010859,              0.0010859,              0.0010859
                    280,                 1.2783,                  1.318,                0.82116,                 1.4986,                0.97372,                      1,                  0.995,                0.75028,                0.97372,                      1,                  0.995,                0.76267,                 1.4954,                0.90947,                0.73871,                0.85644,              0.0010826,              0.0010826,              0.0010826
                    281,                 1.1912,                 1.1243,                0.73755,                 1.4207,                0.97451,                      1,                  0.995,                0.75028,                0.97451,                      1,                  0.995,                0.83043,                 1.4796,                0.93068,                0.72063,                0.85288,              0.0010793,              0.0010793,              0.0010793
                    282,                 1.2508,                 1.2238,                0.77538,                 1.4644,                0.97451,                      1,                  0.995,                0.75028,                0.97451,                      1,                  0.995,                0.83043,                 1.4796,                0.93068,                0.72063,                0.85288,               0.001076,               0.001076,               0.001076
                    283,                 1.3222,                 1.3879,                 0.8533,                 1.3269,                0.97451,                      1,                  0.995,                0.75028,                0.97451,                      1,                  0.995,                0.83043,                 1.4796,                0.93068,                0.72063,                0.85288,              0.0010727,              0.0010727,              0.0010727
                    284,                 1.0831,                 1.1667,                0.77211,                 1.3479,                0.97433,                      1,                  0.995,                0.74975,                0.97433,                      1,                  0.995,                0.86217,                 1.4887,                 0.9232,                0.72162,                0.86686,              0.0010694,              0.0010694,              0.0010694
                    285,                 1.1471,                 1.3051,                 0.8232,                 1.3656,                0.97433,                      1,                  0.995,                0.74975,                0.97433,                      1,                  0.995,                0.86217,                 1.4887,                 0.9232,                0.72162,                0.86686,              0.0010661,              0.0010661,              0.0010661
                    286,                 1.4367,                 1.3646,                 1.0355,                 1.4671,                0.97433,                      1,                  0.995,                0.74975,                0.97433,                      1,                  0.995,                0.86217,                 1.4887,                 0.9232,                0.72162,                0.86686,              0.0010628,              0.0010628,              0.0010628
                    287,                 1.5751,                 1.1888,                 1.0521,                 1.5532,                0.98132,                      1,                  0.995,                 0.7015,                0.98132,                      1,                  0.995,                0.78488,                 1.5671,                0.83183,                0.84061,                0.91544,              0.0010595,              0.0010595,              0.0010595
                    288,                 1.4524,                  1.271,                0.90581,                 1.4763,                0.98132,                      1,                  0.995,                 0.7015,                0.98132,                      1,                  0.995,                0.78488,                 1.5671,                0.83183,                0.84061,                0.91544,              0.0010562,              0.0010562,              0.0010562
                    289,                 1.2848,                 1.4042,                0.79451,                 1.4818,                0.98768,                      1,                  0.995,                 0.6505,                0.98768,                      1,                  0.995,                  0.771,                 1.6229,                0.78794,                0.87027,                0.92583,              0.0010529,              0.0010529,              0.0010529
                    290,                 1.4516,                 1.1725,                0.85459,                  1.455,                0.98768,                      1,                  0.995,                 0.6505,                0.98768,                      1,                  0.995,                  0.771,                 1.6229,                0.78794,                0.87027,                0.92583,              0.0010496,              0.0010496,              0.0010496
                    291,                 1.3214,                 1.1502,                0.80858,                 1.4735,                0.98768,                      1,                  0.995,                 0.6505,                0.98768,                      1,                  0.995,                  0.771,                 1.6229,                0.78794,                0.87027,                0.92583,              0.0010463,              0.0010463,              0.0010463
                    292,                 1.4081,                  1.305,                 1.0412,                 1.4935,                0.98452,                      1,                  0.995,                 0.6511,                0.98452,                      1,                  0.995,                 0.7477,                  1.594,                0.82264,                0.85919,                0.89249,               0.001043,               0.001043,               0.001043
                    293,                 1.3143,                 1.3998,                 0.8745,                 1.3513,                0.98452,                      1,                  0.995,                 0.6511,                0.98452,                      1,                  0.995,                 0.7477,                  1.594,                0.82264,                0.85919,                0.89249,              0.0010397,              0.0010397,              0.0010397
                    294,                 1.3829,                 1.2989,                0.82446,                 1.6232,                0.98452,                      1,                  0.995,                 0.6511,                0.98452,                      1,                  0.995,                 0.7477,                  1.594,                0.82264,                0.85919,                0.89249,              0.0010364,              0.0010364,              0.0010364
                    295,                 1.2141,                 1.2673,                0.89898,                 1.3042,                0.98029,                      1,                  0.995,                 0.5999,                0.98029,                      1,                  0.995,                 0.7477,                 1.6765,                0.87377,                 0.8469,                0.91202,              0.0010331,              0.0010331,              0.0010331
                    296,                  1.271,                 1.3213,                0.95114,                 1.4197,                0.98029,                      1,                  0.995,                 0.5999,                0.98029,                      1,                  0.995,                 0.7477,                 1.6765,                0.87377,                 0.8469,                0.91202,              0.0010298,              0.0010298,              0.0010298
                    297,                 1.2388,                 1.2731,                 0.9011,                 1.4039,                0.97856,                      1,                  0.995,                0.69883,                0.97856,                      1,                  0.995,                0.74742,                 1.5189,                0.86827,                0.86052,                0.88509,              0.0010265,              0.0010265,              0.0010265
                    298,                 1.3605,                 1.3883,                 1.0017,                  1.437,                0.97856,                      1,                  0.995,                0.69883,                0.97856,                      1,                  0.995,                0.74742,                 1.5189,                0.86827,                0.86052,                0.88509,              0.0010232,              0.0010232,              0.0010232
                    299,                 1.3205,                 1.3931,                0.90725,                   1.42,                0.97856,                      1,                  0.995,                0.69883,                0.97856,                      1,                  0.995,                0.74742,                 1.5189,                0.86827,                0.86052,                0.88509,              0.0010199,              0.0010199,              0.0010199
                    300,                 1.3735,                 1.3682,                0.98926,                 1.4588,                0.97186,                      1,                  0.995,                0.74953,                0.97186,                      1,                  0.995,                  0.766,                 1.2606,                0.82307,                0.88589,                0.83205,              0.0010166,              0.0010166,              0.0010166
                    301,                 1.3343,                 1.2732,                0.85361,                 1.4388,                0.97186,                      1,                  0.995,                0.74953,                0.97186,                      1,                  0.995,                  0.766,                 1.2606,                0.82307,                0.88589,                0.83205,              0.0010133,              0.0010133,              0.0010133
                    302,                 1.2925,                 1.2321,                0.85363,                 1.3909,                0.97186,                      1,                  0.995,                0.74953,                0.97186,                      1,                  0.995,                  0.766,                 1.2606,                0.82307,                0.88589,                0.83205,                0.00101,                0.00101,                0.00101
                    303,                  1.482,                 1.3957,                 1.0809,                 1.4847,                0.98523,                      1,                  0.995,                0.79805,                0.98523,                      1,                  0.995,                0.82407,                 1.1446,                0.78392,                0.87279,                0.82773,              0.0010067,              0.0010067,              0.0010067
                    304,                 1.3845,                 1.3799,                 1.0117,                 1.3833,                0.98523,                      1,                  0.995,                0.79805,                0.98523,                      1,                  0.995,                0.82407,                 1.1446,                0.78392,                0.87279,                0.82773,              0.0010034,              0.0010034,              0.0010034
                    305,                 1.2284,                 1.2645,                0.89304,                 1.3539,                      1,                0.97001,                  0.995,                0.69919,                      1,                0.97001,                  0.995,                0.77251,                 1.2246,                0.76076,                0.90123,                0.86562,              0.0010001,              0.0010001,              0.0010001
                    306,                 1.1679,                 1.2774,                0.83119,                 1.2908,                      1,                0.97001,                  0.995,                0.69919,                      1,                0.97001,                  0.995,                0.77251,                 1.2246,                0.76076,                0.90123,                0.86562,              0.0009968,              0.0009968,              0.0009968
                    307,                 1.3687,                 1.3267,                0.97472,                 1.3533,                      1,                0.97001,                  0.995,                0.69919,                      1,                0.97001,                  0.995,                0.77251,                 1.2246,                0.76076,                0.90123,                0.86562,              0.0009935,              0.0009935,              0.0009935
                    308,                 1.1817,                 1.1147,                0.78721,                 1.3108,                      1,                0.97277,                  0.995,                0.60133,                      1,                0.97277,                  0.995,                0.82225,                 1.6313,                 0.7559,                0.76486,                 1.0268,              0.0009902,              0.0009902,              0.0009902
                    309,                 1.2614,                 1.1238,                0.79489,                 1.3774,                      1,                0.97277,                  0.995,                0.60133,                      1,                0.97277,                  0.995,                0.82225,                 1.6313,                 0.7559,                0.76486,                 1.0268,              0.0009869,              0.0009869,              0.0009869
                    310,                 1.3107,                 1.3237,                0.92057,                 1.4238,                      1,                0.97277,                  0.995,                0.60133,                      1,                0.97277,                  0.995,                0.82225,                 1.6313,                 0.7559,                0.76486,                 1.0268,              0.0009836,              0.0009836,              0.0009836
                    311,                 1.3986,                 1.3342,                0.92203,                  1.503,                0.98977,                      1,                  0.995,                0.51077,                0.98977,                      1,                  0.995,                0.82203,                 1.8145,                 0.7723,                0.73199,                 1.1033,              0.0009803,              0.0009803,              0.0009803
                    312,                  1.614,                 1.7456,                 1.0295,                 1.4515,                0.98977,                      1,                  0.995,                0.51077,                0.98977,                      1,                  0.995,                0.82203,                 1.8145,                 0.7723,                0.73199,                 1.1033,               0.000977,               0.000977,               0.000977
                    313,                 1.3173,                 1.1305,                 0.7531,                 1.3861,                0.99084,                      1,                  0.995,                0.48083,                0.99084,                      1,                  0.995,                0.82203,                 1.8987,                0.80065,                0.86566,                 1.1206,              0.0009737,              0.0009737,              0.0009737
                    314,                 1.3113,                 1.1452,                0.79098,                 1.3633,                0.99084,                      1,                  0.995,                0.48083,                0.99084,                      1,                  0.995,                0.82203,                 1.8987,                0.80065,                0.86566,                 1.1206,              0.0009704,              0.0009704,              0.0009704
                    315,                 1.5659,                 1.2311,                0.91864,                 1.5159,                0.99084,                      1,                  0.995,                0.48083,                0.99084,                      1,                  0.995,                0.82203,                 1.8987,                0.80065,                0.86566,                 1.1206,              0.0009671,              0.0009671,              0.0009671
                    316,                 1.3273,                 1.1122,                0.76892,                 1.3534,                      1,                0.99858,                  0.995,                0.48083,                      1,                0.99858,                  0.995,                  0.796,                  1.932,                0.85156,                 1.0195,                 1.1304,              0.0009638,              0.0009638,              0.0009638
                    317,                 1.1719,                 1.2485,                0.83146,                 1.2825,                      1,                0.99858,                  0.995,                0.48083,                      1,                0.99858,                  0.995,                  0.796,                  1.932,                0.85156,                 1.0195,                 1.1304,              0.0009605,              0.0009605,              0.0009605
                    318,                 1.3548,                 1.3492,                0.85066,                 1.5269,                      1,                0.99858,                  0.995,                0.48083,                      1,                0.99858,                  0.995,                  0.796,                  1.932,                0.85156,                 1.0195,                 1.1304,              0.0009572,              0.0009572,              0.0009572
                    319,                 1.1924,                 1.3095,                0.78701,                 1.3611,                      1,                0.99295,                  0.995,                  0.398,                      1,                0.99295,                  0.995,                  0.796,                 1.9587,                0.92354,                 1.1469,                 1.1313,              0.0009539,              0.0009539,              0.0009539
                    320,                 1.1822,                 1.4168,                0.83633,                 1.3276,                      1,                0.99295,                  0.995,                  0.398,                      1,                0.99295,                  0.995,                  0.796,                 1.9587,                0.92354,                 1.1469,                 1.1313,              0.0009506,              0.0009506,              0.0009506
                    321,                 1.1314,                 1.1484,                0.73449,                  1.244,                0.99527,                      1,                  0.995,                0.49109,                0.99527,                      1,                  0.995,                  0.796,                 1.8742,                0.92157,                 1.0778,                 1.0775,              0.0009473,              0.0009473,              0.0009473
                    322,                 1.2658,                 1.2137,                0.72334,                 1.3954,                0.99527,                      1,                  0.995,                0.49109,                0.99527,                      1,                  0.995,                  0.796,                 1.8742,                0.92157,                 1.0778,                 1.0775,               0.000944,               0.000944,               0.000944
                    323,                 1.3039,                 1.3325,                0.89124,                 1.4426,                0.99527,                      1,                  0.995,                0.49109,                0.99527,                      1,                  0.995,                  0.796,                 1.8742,                0.92157,                 1.0778,                 1.0775,              0.0009407,              0.0009407,              0.0009407
                    324,                 1.2174,                 1.5205,                0.76917,                 1.4141,                0.98429,                      1,                  0.995,                0.49849,                0.98429,                      1,                  0.995,                0.82191,                 1.8484,                0.87022,                 1.0145,                 1.0528,              0.0009374,              0.0009374,              0.0009374
                    325,                 1.2847,                  1.517,                0.86749,                 1.4173,                0.98429,                      1,                  0.995,                0.49849,                0.98429,                      1,                  0.995,                0.82191,                 1.8484,                0.87022,                 1.0145,                 1.0528,              0.0009341,              0.0009341,              0.0009341
                    326,                 1.2506,                 1.4817,                0.96838,                 1.4692,                0.98429,                      1,                  0.995,                0.49849,                0.98429,                      1,                  0.995,                0.82191,                 1.8484,                0.87022,                 1.0145,                 1.0528,              0.0009308,              0.0009308,              0.0009308
                    327,                 1.2083,                 1.1533,                0.77086,                 1.3964,                0.97663,                      1,                  0.995,                0.56367,                0.97663,                      1,                  0.995,                0.82186,                 1.8854,                0.79564,                 1.0201,                0.99943,              0.0009275,              0.0009275,              0.0009275
                    328,                 1.3102,                 1.3953,                0.83951,                 1.4538,                0.97663,                      1,                  0.995,                0.56367,                0.97663,                      1,                  0.995,                0.82186,                 1.8854,                0.79564,                 1.0201,                0.99943,              0.0009242,              0.0009242,              0.0009242
                    329,                  1.298,                 1.1954,                0.87515,                  1.384,                0.96299,                      1,                  0.995,                0.58033,                0.96299,                      1,                  0.995,                0.82225,                 1.8141,                0.76484,                0.98421,                 0.9453,              0.0009209,              0.0009209,              0.0009209
                    330,                 1.2479,                 1.4629,                0.84826,                 1.3462,                0.96299,                      1,                  0.995,                0.58033,                0.96299,                      1,                  0.995,                0.82225,                 1.8141,                0.76484,                0.98421,                 0.9453,              0.0009176,              0.0009176,              0.0009176
                    331,                 1.2493,                 1.2878,                  0.807,                 1.3581,                0.96299,                      1,                  0.995,                0.58033,                0.96299,                      1,                  0.995,                0.82225,                 1.8141,                0.76484,                0.98421,                 0.9453,              0.0009143,              0.0009143,              0.0009143
                    332,                 1.2613,                 1.0878,                0.82662,                 1.3793,                0.91779,                      1,                  0.995,                0.58033,                0.91779,                      1,                  0.995,                 0.8955,                 1.6866,                0.76227,                 1.4328,                0.89197,               0.000911,               0.000911,               0.000911
                    333,                 1.1839,                 1.3644,                0.80062,                 1.3215,                0.91779,                      1,                  0.995,                0.58033,                0.91779,                      1,                  0.995,                 0.8955,                 1.6866,                0.76227,                 1.4328,                0.89197,              0.0009077,              0.0009077,              0.0009077
                    334,                 1.1586,                 1.2436,                 0.8628,                 1.2466,                0.91779,                      1,                  0.995,                0.58033,                0.91779,                      1,                  0.995,                 0.8955,                 1.6866,                0.76227,                 1.4328,                0.89197,              0.0009044,              0.0009044,              0.0009044
                    335,                 1.2695,                 1.2913,                0.86991,                 1.3414,                0.90213,                      1,                  0.995,                0.58033,                0.90213,                      1,                  0.995,                 0.8955,                 1.5734,                0.78074,                 1.7455,                0.85597,              0.0009011,              0.0009011,              0.0009011
                    336,                 1.2326,                 1.1159,                0.79722,                 1.3656,                0.90213,                      1,                  0.995,                0.58033,                0.90213,                      1,                  0.995,                 0.8955,                 1.5734,                0.78074,                 1.7455,                0.85597,              0.0008978,              0.0008978,              0.0008978
                    337,                 1.0754,                 1.1043,                0.82592,                 1.2848,                0.91376,                      1,                  0.995,                0.54601,                0.91376,                      1,                  0.995,                0.82166,                 1.4774,                0.81059,                  1.687,                0.83538,              0.0008945,              0.0008945,              0.0008945
                    338,                 1.2087,                 1.2608,                0.80377,                 1.4128,                0.91376,                      1,                  0.995,                0.54601,                0.91376,                      1,                  0.995,                0.82166,                 1.4774,                0.81059,                  1.687,                0.83538,              0.0008912,              0.0008912,              0.0008912
                    339,                 1.2447,                 1.2659,                0.84153,                 1.3402,                0.91376,                      1,                  0.995,                0.54601,                0.91376,                      1,                  0.995,                0.82166,                 1.4774,                0.81059,                  1.687,                0.83538,              0.0008879,              0.0008879,              0.0008879
                    340,                 1.2233,                 1.0655,                0.79888,                 1.3324,                0.91053,                      1,                  0.995,                0.49186,                0.91053,                      1,                  0.995,                  0.796,                  1.466,                0.84862,                 1.6717,                0.84186,              0.0008846,              0.0008846,              0.0008846
                    341,                 1.1369,                 1.1168,                0.72708,                 1.3398,                0.91053,                      1,                  0.995,                0.49186,                0.91053,                      1,                  0.995,                  0.796,                  1.466,                0.84862,                 1.6717,                0.84186,              0.0008813,              0.0008813,              0.0008813
                    342,                 1.2785,                 1.2107,                0.86616,                 1.3317,                0.91053,                      1,                  0.995,                0.49186,                0.91053,                      1,                  0.995,                  0.796,                  1.466,                0.84862,                 1.6717,                0.84186,               0.000878,               0.000878,               0.000878
                    343,                 1.3415,                 1.4665,                0.91129,                 1.3519,                0.93578,                      1,                  0.995,                0.42597,                0.93578,                      1,                  0.995,                0.80045,                 1.5644,                0.86308,                 1.3338,                0.86655,              0.0008747,              0.0008747,              0.0008747
                    344,                 1.1707,                 1.2871,                0.81804,                  1.329,                0.93578,                      1,                  0.995,                0.42597,                0.93578,                      1,                  0.995,                0.80045,                 1.5644,                0.86308,                 1.3338,                0.86655,              0.0008714,              0.0008714,              0.0008714
                    345,                 1.1399,                 1.1089,                0.79477,                 1.2888,                0.95618,                      1,                  0.995,                0.44642,                0.95618,                      1,                  0.995,                0.82169,                 1.7129,                0.84759,                  1.167,                0.90585,              0.0008681,              0.0008681,              0.0008681
                    346,                 1.2141,                   1.62,                 1.0068,                 1.3132,                0.95618,                      1,                  0.995,                0.44642,                0.95618,                      1,                  0.995,                0.82169,                 1.7129,                0.84759,                  1.167,                0.90585,              0.0008648,              0.0008648,              0.0008648
                    347,                 1.0713,                0.99663,                0.68401,                 1.2748,                0.95618,                      1,                  0.995,                0.44642,                0.95618,                      1,                  0.995,                0.82169,                 1.7129,                0.84759,                  1.167,                0.90585,              0.0008615,              0.0008615,              0.0008615
                    348,                 1.1911,                 1.2757,                0.83776,                 1.3842,                0.97439,                      1,                  0.995,                0.45114,                0.97439,                      1,                  0.995,                0.82191,                 1.8593,                0.78652,                  1.096,                0.95689,              0.0008582,              0.0008582,              0.0008582
                    349,                 1.1879,                 1.2447,                0.88666,                 1.3458,                0.97439,                      1,                  0.995,                0.45114,                0.97439,                      1,                  0.995,                0.82191,                 1.8593,                0.78652,                  1.096,                0.95689,              0.0008549,              0.0008549,              0.0008549
                    350,                 1.1507,                 1.2221,                0.76845,                 1.2696,                0.97439,                      1,                  0.995,                0.45114,                0.97439,                      1,                  0.995,                0.82191,                 1.8593,                0.78652,                  1.096,                0.95689,              0.0008516,              0.0008516,              0.0008516
                    351,                 1.2879,                  1.184,                0.78177,                 1.2761,                0.97723,                      1,                  0.995,                  0.597,                0.97723,                      1,                  0.995,                0.82217,                 1.7015,                0.73946,                  1.102,                0.94195,              0.0008483,              0.0008483,              0.0008483
                    352,                 1.3136,                 1.3225,                0.97849,                  1.362,                0.97723,                      1,                  0.995,                  0.597,                0.97723,                      1,                  0.995,                0.82217,                 1.7015,                0.73946,                  1.102,                0.94195,               0.000845,               0.000845,               0.000845
                    353,                 1.1412,                 1.1231,                0.71518,                 1.2425,                0.97474,                      1,                  0.995,                0.64933,                0.97474,                      1,                  0.995,                0.82217,                 1.3627,                 0.7158,                 1.0643,                0.88217,              0.0008417,              0.0008417,              0.0008417
                    354,                 1.3232,                 1.4702,                0.85844,                 1.4338,                0.97474,                      1,                  0.995,                0.64933,                0.97474,                      1,                  0.995,                0.82217,                 1.3627,                 0.7158,                 1.0643,                0.88217,              0.0008384,              0.0008384,              0.0008384
                    355,                 1.1249,                 1.1038,                0.77126,                 1.3253,                0.97474,                      1,                  0.995,                0.64933,                0.97474,                      1,                  0.995,                0.82217,                 1.3627,                 0.7158,                 1.0643,                0.88217,              0.0008351,              0.0008351,              0.0008351
                    356,                 1.4254,                 1.2653,                0.90865,                 1.3303,                0.97525,                      1,                  0.995,                 0.6965,                0.97525,                      1,                  0.995,                0.82234,                 1.1053,                0.71686,                0.91511,                0.84604,              0.0008318,              0.0008318,              0.0008318
                    357,                 1.2591,                 1.1388,                0.75367,                 1.3691,                0.97525,                      1,                  0.995,                 0.6965,                0.97525,                      1,                  0.995,                0.82234,                 1.1053,                0.71686,                0.91511,                0.84604,              0.0008285,              0.0008285,              0.0008285
                    358,                 1.1929,                 1.1212,                0.70471,                 1.4017,                0.97525,                      1,                  0.995,                 0.6965,                0.97525,                      1,                  0.995,                0.82234,                 1.1053,                0.71686,                0.91511,                0.84604,              0.0008252,              0.0008252,              0.0008252
                    359,                 1.3141,                  1.198,                 0.7607,                 1.4414,                0.97539,                      1,                  0.995,                0.69883,                0.97539,                      1,                  0.995,                  0.796,                 1.1126,                0.71999,                0.78434,                0.82449,              0.0008219,              0.0008219,              0.0008219
                    360,                 1.3593,                 1.3306,                0.78051,                 1.4444,                0.97539,                      1,                  0.995,                0.69883,                0.97539,                      1,                  0.995,                  0.796,                 1.1126,                0.71999,                0.78434,                0.82449,              0.0008186,              0.0008186,              0.0008186
                    361,                 1.2874,                 1.1207,                0.71847,                 1.3665,                0.97592,                      1,                  0.995,                0.66133,                0.97592,                      1,                  0.995,                0.81692,                 1.2081,                0.73236,                0.79681,                0.81028,              0.0008153,              0.0008153,              0.0008153
                    362,                 1.2039,                 1.2552,                0.75724,                 1.3701,                0.97592,                      1,                  0.995,                0.66133,                0.97592,                      1,                  0.995,                0.81692,                 1.2081,                0.73236,                0.79681,                0.81028,               0.000812,               0.000812,               0.000812
                    363,                 1.3954,                 1.2835,                0.82578,                 1.4655,                0.97592,                      1,                  0.995,                0.66133,                0.97592,                      1,                  0.995,                0.81692,                 1.2081,                0.73236,                0.79681,                0.81028,              0.0008087,              0.0008087,              0.0008087
                    364,                 1.3078,                 1.2766,                0.82592,                 1.3737,                0.97339,                      1,                  0.995,                0.70971,                0.97339,                      1,                  0.995,                0.84671,                 1.1243,                0.79104,                0.81245,                0.79381,              0.0008054,              0.0008054,              0.0008054
                    365,                 1.2606,                 1.5932,                0.94748,                  1.332,                0.97339,                      1,                  0.995,                0.70971,                0.97339,                      1,                  0.995,                0.84671,                 1.1243,                0.79104,                0.81245,                0.79381,              0.0008021,              0.0008021,              0.0008021
                    366,                  1.217,                 1.2061,                 0.7687,                 1.3692,                0.97339,                      1,                  0.995,                0.70971,                0.97339,                      1,                  0.995,                0.84671,                 1.1243,                0.79104,                0.81245,                0.79381,              0.0007988,              0.0007988,              0.0007988
                    367,                  1.162,                 1.1507,                0.76301,                 1.2899,                 0.9715,                      1,                  0.995,                0.74933,                 0.9715,                      1,                  0.995,                  0.796,                  1.026,                0.88127,                0.78846,                0.78498,              0.0007955,              0.0007955,              0.0007955
                    368,                 1.4886,                 1.6836,                 1.0045,                 1.3701,                 0.9715,                      1,                  0.995,                0.74933,                 0.9715,                      1,                  0.995,                  0.796,                  1.026,                0.88127,                0.78846,                0.78498,              0.0007922,              0.0007922,              0.0007922
