                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    297,                 1.0765,                0.75823,                 1.0387,                0.97439,                      1,                  0.995,                0.62252,                  1.451,                 1.4282,                0.81632,              0.0010265,              0.0010265,              0.0010265
                    298,                0.99268,                0.71437,                0.96958,                0.97439,                      1,                  0.995,                0.62252,                  1.451,                 1.4282,                0.81632,              0.0010232,              0.0010232,              0.0010232
                    299,                 1.0641,                 0.7537,                 1.0217,                0.97439,                      1,                  0.995,                0.62252,                  1.451,                 1.4282,                0.81632,              0.0010199,              0.0010199,              0.0010199
                    300,                  1.148,                0.76659,                  1.006,                0.97484,                      1,                  0.995,                0.62255,                 1.3553,                 1.4481,                0.77823,              0.0010166,              0.0010166,              0.0010166
                    301,                 1.0079,                0.70529,                0.94221,                0.97484,                      1,                  0.995,                0.62255,                 1.3553,                 1.4481,                0.77823,              0.0010133,              0.0010133,              0.0010133
                    302,                 1.0428,                0.80265,                 1.0185,                0.97484,                      1,                  0.995,                0.62255,                 1.3553,                 1.4481,                0.77823,                0.00101,                0.00101,                0.00101
                    303,                 1.1894,                0.97022,                 1.1006,                0.97378,                      1,                  0.995,                0.62263,                  1.327,                 1.3948,                 0.7621,              0.0010067,              0.0010067,              0.0010067
                    304,                 1.0748,                0.77886,                  1.068,                0.97378,                      1,                  0.995,                0.62263,                  1.327,                 1.3948,                 0.7621,              0.0010034,              0.0010034,              0.0010034
                    305,                 1.0492,                0.69695,                0.98649,                0.97593,                      1,                  0.995,                 0.6965,                 1.3582,                  1.308,                0.75998,              0.0010001,              0.0010001,              0.0010001
                    306,                 1.0195,                0.74586,                0.98977,                0.97593,                      1,                  0.995,                 0.6965,                 1.3582,                  1.308,                0.75998,              0.0009968,              0.0009968,              0.0009968
                    307,                 1.1346,                0.71845,                 1.0668,                0.97593,                      1,                  0.995,                 0.6965,                 1.3582,                  1.308,                0.75998,              0.0009935,              0.0009935,              0.0009935
                    308,                 1.0621,                0.68277,                0.98686,                0.97707,                      1,                  0.995,                 0.6965,                 1.3849,                 1.1767,                0.76325,              0.0009902,              0.0009902,              0.0009902
                    309,                0.99105,                0.71038,                 0.9812,                0.97707,                      1,                  0.995,                 0.6965,                 1.3849,                 1.1767,                0.76325,              0.0009869,              0.0009869,              0.0009869
                    310,                 1.1452,                0.89446,                 1.0276,                0.97707,                      1,                  0.995,                 0.6965,                 1.3849,                 1.1767,                0.76325,              0.0009836,              0.0009836,              0.0009836
                    311,                   1.07,                0.72333,                 1.0493,                0.97727,                      1,                  0.995,                 0.6965,                 1.3979,                 1.0942,                0.76451,              0.0009803,              0.0009803,              0.0009803
                    312,                 1.2008,                0.90192,                 1.2022,                0.97727,                      1,                  0.995,                 0.6965,                 1.3979,                 1.0942,                0.76451,               0.000977,               0.000977,               0.000977
                    313,                0.93115,                0.61902,                0.98701,                0.97615,                      1,                  0.995,                 0.6965,                 1.4047,                 1.0849,                0.77208,              0.0009737,              0.0009737,              0.0009737
                    314,                0.91991,                0.60632,                0.99422,                0.97615,                      1,                  0.995,                 0.6965,                 1.4047,                 1.0849,                0.77208,              0.0009704,              0.0009704,              0.0009704
                    315,                  1.048,                0.70426,                 0.9904,                0.97615,                      1,                  0.995,                 0.6965,                 1.4047,                 1.0849,                0.77208,              0.0009671,              0.0009671,              0.0009671
                    316,                 0.8926,                0.62672,                0.92483,                0.86824,                      1,                  0.995,                0.79607,                 1.3122,                 1.0712,                0.77466,              0.0009638,              0.0009638,              0.0009638
                    317,                0.98741,                0.73572,                0.95372,                0.86824,                      1,                  0.995,                0.79607,                 1.3122,                 1.0712,                0.77466,              0.0009605,              0.0009605,              0.0009605
                    318,                 1.0045,                 0.7321,                 1.0071,                0.86824,                      1,                  0.995,                0.79607,                 1.3122,                 1.0712,                0.77466,              0.0009572,              0.0009572,              0.0009572
                    319,                 1.0138,                0.69211,                0.97726,                0.89836,                      1,                  0.995,                 0.8457,                 1.1745,                 1.0318,                0.77182,              0.0009539,              0.0009539,              0.0009539
                    320,                 1.0108,                0.75618,                  0.941,                0.89836,                      1,                  0.995,                 0.8457,                 1.1745,                 1.0318,                0.77182,              0.0009506,              0.0009506,              0.0009506
                    321,                0.96976,                0.61201,                0.98034,                0.92311,                      1,                  0.995,                0.94523,                 1.0313,                 1.0554,                0.75397,              0.0009473,              0.0009473,              0.0009473
                    322,                 1.1171,                0.72741,                 1.0239,                0.92311,                      1,                  0.995,                0.94523,                 1.0313,                 1.0554,                0.75397,               0.000944,               0.000944,               0.000944
                    323,                 1.0267,                0.78888,                 0.9474,                0.92311,                      1,                  0.995,                0.94523,                 1.0313,                 1.0554,                0.75397,              0.0009407,              0.0009407,              0.0009407
                    324,                 1.1135,                0.67732,                0.98928,                0.97277,                      1,                  0.995,                0.84581,                 1.0185,                0.97073,                0.75192,              0.0009374,              0.0009374,              0.0009374
                    325,                 1.1291,                  0.844,                0.99133,                0.97277,                      1,                  0.995,                0.84581,                 1.0185,                0.97073,                0.75192,              0.0009341,              0.0009341,              0.0009341
                    326,                 1.1322,                0.84734,                 1.0224,                0.97277,                      1,                  0.995,                0.84581,                 1.0185,                0.97073,                0.75192,              0.0009308,              0.0009308,              0.0009308
                    327,                 1.0617,                0.69618,                 1.0112,                0.97343,                      1,                  0.995,                  0.796,                 1.1212,                0.76358,                0.78476,              0.0009275,              0.0009275,              0.0009275
                    328,                 1.0263,                0.75681,                 1.0329,                0.97343,                      1,                  0.995,                  0.796,                 1.1212,                0.76358,                0.78476,              0.0009242,              0.0009242,              0.0009242
                    329,                  1.034,                0.80609,                0.99312,                0.97441,                      1,                  0.995,                0.74646,                 1.2706,                0.74806,                0.82559,              0.0009209,              0.0009209,              0.0009209
                    330,                 1.0184,                 0.7245,                0.93662,                0.97441,                      1,                  0.995,                0.74646,                 1.2706,                0.74806,                0.82559,              0.0009176,              0.0009176,              0.0009176
                    331,                 1.0498,                0.68721,                 1.0281,                0.97441,                      1,                  0.995,                0.74646,                 1.2706,                0.74806,                0.82559,              0.0009143,              0.0009143,              0.0009143
                    332,                 1.1122,                0.70433,                 1.0466,                0.97527,                      1,                  0.995,                0.64709,                 1.4653,                0.83509,                 0.9022,               0.000911,               0.000911,               0.000911
                    333,                 1.1178,                0.73461,                 1.0304,                0.97527,                      1,                  0.995,                0.64709,                 1.4653,                0.83509,                 0.9022,              0.0009077,              0.0009077,              0.0009077
                    334,                 1.0536,                0.68779,                 1.0619,                0.97527,                      1,                  0.995,                0.64709,                 1.4653,                0.83509,                 0.9022,              0.0009044,              0.0009044,              0.0009044
                    335,                 1.0785,                0.75072,                 1.0112,                0.97454,                      1,                  0.995,                0.64732,                  1.558,                0.88314,                 0.9399,              0.0009011,              0.0009011,              0.0009011
                    336,                 1.0961,                0.68093,                  1.072,                0.97454,                      1,                  0.995,                0.64732,                  1.558,                0.88314,                 0.9399,              0.0008978,              0.0008978,              0.0008978
                    337,                 1.0681,                0.67923,                0.93687,                0.97465,                      1,                  0.995,                0.64735,                 1.5314,                0.86797,                0.91939,              0.0008945,              0.0008945,              0.0008945
                    338,                 1.0101,                 0.7316,                  1.077,                0.97465,                      1,                  0.995,                0.64735,                 1.5314,                0.86797,                0.91939,              0.0008912,              0.0008912,              0.0008912
                    339,                 1.0318,                0.70717,                 1.0087,                0.97465,                      1,                  0.995,                0.64735,                 1.5314,                0.86797,                0.91939,              0.0008879,              0.0008879,              0.0008879
                    340,                 1.0162,                0.62901,                 1.0012,                0.97204,                      1,                  0.995,                0.84661,                 1.2886,                0.83779,                0.87206,              0.0008846,              0.0008846,              0.0008846
                    341,                0.89847,                0.60925,                0.97757,                0.97204,                      1,                  0.995,                0.84661,                 1.2886,                0.83779,                0.87206,              0.0008813,              0.0008813,              0.0008813
                    342,                0.90434,                0.69796,                 1.0154,                0.97204,                      1,                  0.995,                0.84661,                 1.2886,                0.83779,                0.87206,               0.000878,               0.000878,               0.000878
                    343,                 1.0473,                0.77924,                 1.0168,                0.97012,                      1,                  0.995,                0.74698,                 1.0858,                0.88192,                0.79988,              0.0008747,              0.0008747,              0.0008747
                    344,                0.93935,                0.74663,                0.96512,                0.97012,                      1,                  0.995,                0.74698,                 1.0858,                0.88192,                0.79988,              0.0008714,              0.0008714,              0.0008714
                    345,                0.99223,                0.68804,                 1.0132,                0.96719,                      1,                  0.995,                 0.6965,                0.92075,                0.96597,                0.78109,              0.0008681,              0.0008681,              0.0008681
                    346,                 1.0623,                0.76497,                 1.0224,                0.96719,                      1,                  0.995,                 0.6965,                0.92075,                0.96597,                0.78109,              0.0008648,              0.0008648,              0.0008648
                    347,                0.92023,                0.65963,                0.92932,                0.96719,                      1,                  0.995,                 0.6965,                0.92075,                0.96597,                0.78109,              0.0008615,              0.0008615,              0.0008615
                    348,                 1.0543,                  0.687,                 1.0029,                0.97004,                      1,                  0.995,                 0.6965,                0.86823,                0.94906,                0.77426,              0.0008582,              0.0008582,              0.0008582
                    349,                0.98752,                0.67593,                0.97546,                0.97004,                      1,                  0.995,                 0.6965,                0.86823,                0.94906,                0.77426,              0.0008549,              0.0008549,              0.0008549
                    350,                 1.0386,                0.67512,                 1.0521,                0.97004,                      1,                  0.995,                 0.6965,                0.86823,                0.94906,                0.77426,              0.0008516,              0.0008516,              0.0008516
                    351,                 0.9051,                 0.6473,                0.97652,                  0.972,                      1,                  0.995,                0.64766,                0.85673,                0.91042,                0.77496,              0.0008483,              0.0008483,              0.0008483
                    352,                 1.0616,                0.69943,                 1.0057,                  0.972,                      1,                  0.995,                0.64766,                0.85673,                0.91042,                0.77496,               0.000845,               0.000845,               0.000845
                    353,                0.92924,                0.68038,                0.99133,                0.97265,                      1,                  0.995,                 0.6965,                0.88813,                 0.8342,                 0.7764,              0.0008417,              0.0008417,              0.0008417
                    354,                 1.0452,                0.70947,                 1.0128,                0.97265,                      1,                  0.995,                 0.6965,                0.88813,                 0.8342,                 0.7764,              0.0008384,              0.0008384,              0.0008384
                    355,                0.90277,                0.65114,                0.96112,                0.97265,                      1,                  0.995,                 0.6965,                0.88813,                 0.8342,                 0.7764,              0.0008351,              0.0008351,              0.0008351
                    356,                0.96616,                0.71438,                 1.0533,                 0.9761,                      1,                  0.995,                0.74742,                0.97503,                0.77588,                0.78913,              0.0008318,              0.0008318,              0.0008318
                    357,                0.95778,                0.63033,                0.94783,                 0.9761,                      1,                  0.995,                0.74742,                0.97503,                0.77588,                0.78913,              0.0008285,              0.0008285,              0.0008285
                    358,                0.94491,                0.59197,                0.97401,                 0.9761,                      1,                  0.995,                0.74742,                0.97503,                0.77588,                0.78913,              0.0008252,              0.0008252,              0.0008252
                    359,                 1.1012,                0.71545,                 1.0288,                0.97812,                      1,                  0.995,                0.74782,                 1.1182,                0.76763,                0.82103,              0.0008219,              0.0008219,              0.0008219
                    360,                0.99174,                0.67328,                0.96415,                0.97812,                      1,                  0.995,                0.74782,                 1.1182,                0.76763,                0.82103,              0.0008186,              0.0008186,              0.0008186
                    361,                0.96334,                0.60202,                 0.9271,                 0.9784,                      1,                  0.995,                0.74782,                  1.212,                0.84101,                0.84567,              0.0008153,              0.0008153,              0.0008153
                    362,                0.99304,                0.69745,                0.98464,                 0.9784,                      1,                  0.995,                0.74782,                  1.212,                0.84101,                0.84567,               0.000812,               0.000812,               0.000812
                    363,                 1.0072,                0.67696,                 1.0047,                 0.9784,                      1,                  0.995,                0.74782,                  1.212,                0.84101,                0.84567,              0.0008087,              0.0008087,              0.0008087
                    364,                0.96673,                0.65167,                0.98027,                0.97802,                      1,                  0.995,                0.74813,                 1.2596,                0.84169,                0.87445,              0.0008054,              0.0008054,              0.0008054
                    365,                  1.163,                0.73898,                0.95503,                0.97802,                      1,                  0.995,                0.74813,                 1.2596,                0.84169,                0.87445,              0.0008021,              0.0008021,              0.0008021
                    366,                 1.0722,                0.69234,                0.97831,                0.97802,                      1,                  0.995,                0.74813,                 1.2596,                0.84169,                0.87445,              0.0007988,              0.0007988,              0.0007988
                    367,                0.92922,                0.59181,                0.94008,                0.97817,                      1,                  0.995,                0.74855,                 1.2974,                0.81157,                0.87795,              0.0007955,              0.0007955,              0.0007955
                    368,                 1.0955,                0.79814,                 1.0483,                0.97817,                      1,                  0.995,                0.74855,                 1.2974,                0.81157,                0.87795,              0.0007922,              0.0007922,              0.0007922
                    369,                 1.1078,                0.66797,                 1.0373,                0.97747,                      1,                  0.995,                0.74855,                 1.2903,                0.84472,                0.89368,              0.0007889,              0.0007889,              0.0007889
                    370,                 1.0382,                0.66181,                  0.973,                0.97747,                      1,                  0.995,                0.74855,                 1.2903,                0.84472,                0.89368,              0.0007856,              0.0007856,              0.0007856
                    371,                0.94019,                 0.6573,                0.92969,                0.97747,                      1,                  0.995,                0.74855,                 1.2903,                0.84472,                0.89368,              0.0007823,              0.0007823,              0.0007823
                    372,                 1.0166,                0.69656,                0.98109,                 0.9776,                      1,                  0.995,                  0.796,                 1.1471,                0.81753,                0.86507,               0.000779,               0.000779,               0.000779
                    373,                0.94573,                 0.5742,                0.97878,                 0.9776,                      1,                  0.995,                  0.796,                 1.1471,                0.81753,                0.86507,              0.0007757,              0.0007757,              0.0007757
                    374,                0.95434,                 0.7018,                0.97747,                 0.9776,                      1,                  0.995,                  0.796,                 1.1471,                0.81753,                0.86507,              0.0007724,              0.0007724,              0.0007724
                    375,                 1.0915,                0.70455,                 1.0413,                0.97971,                      1,                  0.995,                  0.796,                0.98732,                0.72992,                0.82978,              0.0007691,              0.0007691,              0.0007691
                    376,                 1.0432,                0.75247,                 1.0392,                0.97971,                      1,                  0.995,                  0.796,                0.98732,                0.72992,                0.82978,              0.0007658,              0.0007658,              0.0007658
                    377,                0.89093,                 0.6364,                0.99143,                0.97948,                      1,                  0.995,                 0.8955,                0.94191,                0.72183,                0.80912,              0.0007625,              0.0007625,              0.0007625
                    378,                 1.1184,                0.72569,                 1.0083,                0.97948,                      1,                  0.995,                 0.8955,                0.94191,                0.72183,                0.80912,              0.0007592,              0.0007592,              0.0007592
                    379,                0.96583,                0.68712,                0.99541,                0.97948,                      1,                  0.995,                 0.8955,                0.94191,                0.72183,                0.80912,              0.0007559,              0.0007559,              0.0007559
                    380,                0.95401,                0.70118,                0.93969,                0.97939,                      1,                  0.995,                0.84763,                0.91634,                 0.7608,                0.79448,              0.0007526,              0.0007526,              0.0007526
                    381,                0.93047,                0.68869,                0.98685,                0.97939,                      1,                  0.995,                0.84763,                0.91634,                 0.7608,                0.79448,              0.0007493,              0.0007493,              0.0007493
                    382,                0.98034,                0.69866,                0.96159,                0.97939,                      1,                  0.995,                0.84763,                0.91634,                 0.7608,                0.79448,               0.000746,               0.000746,               0.000746
                    383,                 1.0885,                0.69834,                 1.0297,                0.97933,                      1,                  0.995,                0.84782,                0.93618,                0.79478,                0.78697,              0.0007427,              0.0007427,              0.0007427
                    384,                0.98959,                0.73728,                 1.0292,                0.97933,                      1,                  0.995,                0.84782,                0.93618,                0.79478,                0.78697,              0.0007394,              0.0007394,              0.0007394
                    385,                0.94286,                0.64273,                0.99719,                0.97934,                      1,                  0.995,                  0.796,                 1.0015,                0.82846,                0.78481,              0.0007361,              0.0007361,              0.0007361
                    386,                 1.0893,                0.93631,                 1.0888,                0.97934,                      1,                  0.995,                  0.796,                 1.0015,                0.82846,                0.78481,              0.0007328,              0.0007328,              0.0007328
                    387,                 1.0114,                0.65863,                 1.0184,                0.97934,                      1,                  0.995,                  0.796,                 1.0015,                0.82846,                0.78481,              0.0007295,              0.0007295,              0.0007295
                    388,                 1.0772,                0.66132,                 1.0254,                0.97959,                      1,                  0.995,                  0.796,                 1.1159,                0.85049,                0.80644,              0.0007262,              0.0007262,              0.0007262
                    389,                0.96235,                0.65721,                0.97243,                0.97959,                      1,                  0.995,                  0.796,                 1.1159,                0.85049,                0.80644,              0.0007229,              0.0007229,              0.0007229
                    390,                0.95996,                 0.7008,                 1.0182,                0.97959,                      1,                  0.995,                  0.796,                 1.1159,                0.85049,                0.80644,              0.0007196,              0.0007196,              0.0007196
                    391,                0.90915,                0.61454,                0.93035,                0.97902,                      1,                  0.995,                  0.796,                 1.1589,                0.87289,                0.81218,              0.0007163,              0.0007163,              0.0007163
                    392,                 1.0184,                0.72524,                0.97476,                0.97902,                      1,                  0.995,                  0.796,                 1.1589,                0.87289,                0.81218,               0.000713,               0.000713,               0.000713
                    393,                 1.0241,                0.66303,                 1.0106,                0.97901,                      1,                  0.995,                  0.796,                 1.1296,                0.88461,                0.79887,              0.0007097,              0.0007097,              0.0007097
                    394,                0.99339,                0.67166,                0.93865,                0.97901,                      1,                  0.995,                  0.796,                 1.1296,                0.88461,                0.79887,              0.0007064,              0.0007064,              0.0007064
                    395,                0.93717,                0.78765,                 1.0036,                0.97901,                      1,                  0.995,                  0.796,                 1.1296,                0.88461,                0.79887,              0.0007031,              0.0007031,              0.0007031
                    396,                0.87868,                0.62219,                0.94875,                0.96312,                      1,                  0.995,                  0.796,                 1.0455,                0.80135,                 0.7899,              0.0006998,              0.0006998,              0.0006998
                    397,                0.90164,                0.65288,                0.97723,                0.96312,                      1,                  0.995,                  0.796,                 1.0455,                0.80135,                 0.7899,              0.0006965,              0.0006965,              0.0006965
                    398,                0.99648,                0.73968,                0.99979,                0.96312,                      1,                  0.995,                  0.796,                 1.0455,                0.80135,                 0.7899,              0.0006932,              0.0006932,              0.0006932
                    399,                0.84316,                 0.6578,                0.95411,                0.96707,                      1,                  0.995,                  0.796,                0.94207,                0.83786,                 0.7656,              0.0006899,              0.0006899,              0.0006899
                    400,                 1.0525,                0.73735,                 1.0801,                0.96707,                      1,                  0.995,                  0.796,                0.94207,                0.83786,                 0.7656,              0.0006866,              0.0006866,              0.0006866
                    401,                 1.0248,                0.70802,                 1.0209,                0.96673,                      1,                  0.995,                  0.796,                0.91197,                0.86754,                0.75444,              0.0006833,              0.0006833,              0.0006833
                    402,                 1.0757,                0.71606,                 1.0919,                0.96673,                      1,                  0.995,                  0.796,                0.91197,                0.86754,                0.75444,                0.00068,                0.00068,                0.00068
                    403,                0.95943,                 0.6563,                 1.0047,                0.96673,                      1,                  0.995,                  0.796,                0.91197,                0.86754,                0.75444,              0.0006767,              0.0006767,              0.0006767
                    404,                 1.0057,                0.67217,                0.98294,                0.97867,                      1,                  0.995,                  0.796,                0.88744,                0.81606,                0.74961,              0.0006734,              0.0006734,              0.0006734
                    405,                 1.0535,                 0.7105,                0.98762,                0.97867,                      1,                  0.995,                  0.796,                0.88744,                0.81606,                0.74961,              0.0006701,              0.0006701,              0.0006701
                    406,                0.91349,                0.63699,                0.94939,                0.97867,                      1,                  0.995,                  0.796,                0.88744,                0.81606,                0.74961,              0.0006668,              0.0006668,              0.0006668
                    407,                 1.0401,                0.73901,                 1.0527,                0.97831,                      1,                  0.995,                  0.796,                0.89507,                 0.8049,                0.75352,              0.0006635,              0.0006635,              0.0006635
                    408,                0.93286,                0.70487,                0.97085,                0.97831,                      1,                  0.995,                  0.796,                0.89507,                 0.8049,                0.75352,              0.0006602,              0.0006602,              0.0006602
                    409,                 1.0141,                0.73245,                 1.0229,                0.97921,                      1,                  0.995,                0.82173,                0.93285,                0.77589,                0.75203,              0.0006569,              0.0006569,              0.0006569
                    410,                0.89426,                0.65806,                0.94357,                0.97921,                      1,                  0.995,                0.82173,                0.93285,                0.77589,                0.75203,              0.0006536,              0.0006536,              0.0006536
                    411,                0.84346,                0.65164,                0.95276,                0.97921,                      1,                  0.995,                0.82173,                0.93285,                0.77589,                0.75203,              0.0006503,              0.0006503,              0.0006503
                    412,                0.84345,                0.59709,                0.95611,                0.97928,                      1,                  0.995,                0.84652,                 1.0865,                0.86387,                0.77347,               0.000647,               0.000647,               0.000647
                    413,                0.98759,                0.63999,                0.96247,                0.97928,                      1,                  0.995,                0.84652,                 1.0865,                0.86387,                0.77347,              0.0006437,              0.0006437,              0.0006437
                    414,                0.94289,                  0.657,                 0.9894,                0.97928,                      1,                  0.995,                0.84652,                 1.0865,                0.86387,                0.77347,              0.0006404,              0.0006404,              0.0006404
                    415,                0.99825,                0.67509,                0.98219,                0.97951,                      1,                  0.995,                0.79746,                  1.217,                0.94168,                0.81228,              0.0006371,              0.0006371,              0.0006371
                    416,                 1.0484,                0.71055,                0.94978,                0.97951,                      1,                  0.995,                0.79746,                  1.217,                0.94168,                0.81228,              0.0006338,              0.0006338,              0.0006338
                    417,                0.90088,                0.70408,                0.97286,                0.97953,                      1,                  0.995,                0.84719,                 1.3321,                 1.0232,                0.83915,              0.0006305,              0.0006305,              0.0006305
                    418,                0.94504,                 0.5898,                0.94887,                0.97953,                      1,                  0.995,                0.84719,                 1.3321,                 1.0232,                0.83915,              0.0006272,              0.0006272,              0.0006272
                    419,                 0.9709,                0.62231,                0.99761,                0.97953,                      1,                  0.995,                0.84719,                 1.3321,                 1.0232,                0.83915,              0.0006239,              0.0006239,              0.0006239
                    420,                 0.9967,                0.62756,                  1.002,                0.97945,                      1,                  0.995,                0.74762,                 1.3936,                 1.0298,                0.85637,              0.0006206,              0.0006206,              0.0006206
                    421,                 1.0329,                0.70935,                 1.0107,                0.97945,                      1,                  0.995,                0.74762,                 1.3936,                 1.0298,                0.85637,              0.0006173,              0.0006173,              0.0006173
                    422,                0.95715,                0.60909,                0.92991,                0.97945,                      1,                  0.995,                0.74762,                 1.3936,                 1.0298,                0.85637,               0.000614,               0.000614,               0.000614
                    423,                 1.1461,                0.69569,                 1.0045,                 0.9794,                      1,                  0.995,                0.74757,                 1.3707,                0.99806,                0.85328,              0.0006107,              0.0006107,              0.0006107
                    424,                 0.8988,                0.62451,                0.95031,                 0.9794,                      1,                  0.995,                0.74757,                 1.3707,                0.99806,                0.85328,              0.0006074,              0.0006074,              0.0006074
                    425,                 1.1099,                0.80277,                 1.0344,                0.97844,                      1,                  0.995,                0.79671,                 1.2335,                0.90055,                0.82642,              0.0006041,              0.0006041,              0.0006041
                    426,                0.82843,                0.55027,                0.91974,                0.97844,                      1,                  0.995,                0.79671,                 1.2335,                0.90055,                0.82642,              0.0006008,              0.0006008,              0.0006008
                    427,                 0.9407,                0.65316,                 1.0428,                0.97844,                      1,                  0.995,                0.79671,                 1.2335,                0.90055,                0.82642,              0.0005975,              0.0005975,              0.0005975
                    428,                 1.0179,                0.73536,                 1.0633,                0.97672,                      1,                  0.995,                0.89611,                0.94844,                0.73539,                0.77225,              0.0005942,              0.0005942,              0.0005942
                    429,                0.94809,                0.62787,                0.94544,                0.97672,                      1,                  0.995,                0.89611,                0.94844,                0.73539,                0.77225,              0.0005909,              0.0005909,              0.0005909
                    430,                0.79284,                0.68573,                0.94105,                0.97672,                      1,                  0.995,                0.89611,                0.94844,                0.73539,                0.77225,              0.0005876,              0.0005876,              0.0005876
