                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    282,                0.39414,                0.55199,                0.31799,                0.95159,                0.99268,                      1,                  0.995,                0.88682,                0.99268,                      1,                  0.995,                0.93983,                0.66231,                0.61152,                0.47061,                 1.0861,             0.00089685,             0.00089685,             0.00089685
                    283,                0.41162,                0.60712,                0.32866,                0.94643,                0.99188,                      1,                  0.995,                0.90339,                0.99188,                      1,                  0.995,                0.94721,                 0.6277,                0.63688,                0.46863,                 1.1087,              0.0008941,              0.0008941,              0.0008941
                    284,                0.41187,                0.55922,                0.32208,                0.94048,                0.99135,                      1,                  0.995,                0.90632,                0.99135,                      1,                  0.995,                 0.9542,                0.59551,                0.57664,                0.44114,                 1.1053,             0.00089134,             0.00089134,             0.00089134
                    285,                0.43987,                0.61514,                0.33213,                0.96289,                 0.9905,                      1,                  0.995,                0.89561,                 0.9905,                      1,                  0.995,                0.95099,                0.58451,                 0.5272,                0.43567,                 1.1175,             0.00088859,             0.00088859,             0.00088859
                    286,                0.44106,                 0.6377,                0.35511,                 0.9644,                0.98996,                      1,                  0.995,                 0.8781,                0.98996,                      1,                  0.995,                0.94795,                0.64842,                 0.5452,                0.44642,                 1.1738,             0.00088584,             0.00088584,             0.00088584
                    287,                0.40611,                0.61871,                0.32029,                 0.9218,                0.98826,                0.99908,                  0.995,                0.86624,                0.98826,                0.99908,                  0.995,                0.94242,                0.78815,                0.61647,                0.47194,                 1.3025,             0.00088309,             0.00088309,             0.00088309
                    288,                0.40055,                0.59433,                 0.3124,                0.95969,                0.98853,                0.99906,                  0.995,                0.86763,                0.98853,                0.99906,                  0.995,                0.94107,                0.80225,                0.64172,                0.48261,                 1.3572,             0.00088034,             0.00088034,             0.00088034
                    289,                0.43693,                0.60251,                0.33131,                0.96277,                0.98908,                      1,                  0.995,                0.85858,                0.98908,                      1,                  0.995,                0.93572,                0.80223,                0.77775,                0.48616,                 1.4032,             0.00087759,             0.00087759,             0.00087759
                    290,                0.39216,                0.59808,                0.31496,                0.93432,                0.98925,                      1,                  0.995,                0.86921,                0.98925,                      1,                  0.995,                0.93837,                0.73453,                0.76248,                0.47018,                 1.3229,             0.00087484,             0.00087484,             0.00087484
                    291,                0.40778,                0.55736,                0.32508,                0.94353,                  0.986,                0.99853,                  0.995,                0.86996,                  0.986,                0.99853,                  0.995,                0.94511,                0.77174,                0.72192,                0.48474,                 1.2846,             0.00087209,             0.00087209,             0.00087209
                    292,                0.40221,                0.56166,                0.31879,                0.94161,                  0.983,                0.99708,                  0.995,                0.87308,                  0.983,                0.99708,                  0.995,                0.94585,                0.79914,                0.69297,                0.48169,                 1.2582,             0.00086934,             0.00086934,             0.00086934
                    293,                  0.391,                0.54115,                 0.3094,                0.92955,                0.99017,                0.97059,                0.99024,                0.85665,                0.99017,                0.97059,                0.99237,                 0.9354,                0.98153,                0.70007,                0.68779,                  1.284,             0.00086659,             0.00086659,             0.00086659
                    294,                0.42737,                0.57362,                0.32198,                0.94675,                0.99094,                0.97059,                0.99024,                0.83752,                0.99094,                0.97059,                0.99125,                0.93677,                0.92463,                0.67734,                 0.7377,                 1.3008,             0.00086384,             0.00086384,             0.00086384
                    295,                0.42931,                0.55605,                0.34415,                0.95123,                0.99232,                0.97059,                0.99237,                0.85392,                0.99232,                0.97059,                0.99237,                0.93461,                0.89959,                0.71916,                0.64922,                 1.2776,             0.00086109,             0.00086109,             0.00086109
                    296,                0.38294,                0.64952,                 0.3062,                0.95783,                  0.993,                0.97059,                0.99361,                0.86355,                  0.993,                0.97059,                0.99361,                0.93024,                0.87372,                0.80595,                  0.548,                 1.2861,             0.00085834,             0.00085834,             0.00085834
                    297,                0.41374,                0.56766,                0.33515,                0.95014,                0.99432,                0.97059,                0.99361,                0.83848,                0.99432,                0.97059,                0.99361,                0.93475,                0.87222,                 0.8482,                0.54571,                 1.3161,             0.00085559,             0.00085559,             0.00085559
                    298,                0.41643,                0.57661,                0.32075,                0.93733,                0.97885,                0.99772,                  0.995,                0.84811,                0.97885,                0.99772,                  0.995,                0.92378,                0.85239,                0.79396,                0.54846,                 1.2796,             0.00085284,             0.00085284,             0.00085284
                    299,                0.39118,                0.51976,                 0.3054,                0.93859,                0.99467,                0.97059,                0.99361,                0.85681,                0.99467,                0.97059,                0.99361,                0.93527,                0.81144,                0.72361,                0.61897,                 1.2103,             0.00085009,             0.00085009,             0.00085009
                    300,                0.40923,                0.60987,                0.32599,                0.94213,                0.99399,                0.97059,                0.99125,                0.84962,                0.99399,                0.97059,                0.99361,                0.94111,                0.80273,                0.73475,                0.61864,                 1.1999,             0.00084734,             0.00084734,             0.00084734
                    301,                0.39469,                0.52716,                0.30224,                 0.9418,                0.99247,                0.97059,                0.99125,                0.85456,                0.99247,                0.97059,                0.99361,                 0.9437,                0.76963,                 0.6968,                0.60724,                 1.1829,             0.00084459,             0.00084459,             0.00084459
                    302,                0.38304,                0.53117,                0.31055,                0.92366,                0.99248,                0.97059,                0.99125,                0.86701,                0.97531,                0.99794,                  0.995,                0.94959,                0.72816,                0.62458,                0.59103,                 1.1692,             0.00084184,             0.00084184,             0.00084184
                    303,                0.41715,                0.54916,                0.32129,                0.95124,                0.99164,                0.97059,                0.99125,                0.86178,                0.97522,                0.99793,                  0.995,                0.93787,                0.77875,                0.60707,                0.60002,                 1.2292,             0.00083908,             0.00083908,             0.00083908
                    304,                0.39461,                0.53997,                0.31335,                0.93851,                0.99103,                0.97059,                0.99237,                0.85528,                0.97568,                0.99785,                  0.995,                   0.95,                0.82383,                0.66782,                0.56933,                 1.2802,             0.00083633,             0.00083633,             0.00083633
                    305,                0.42105,                0.64886,                0.32188,                0.94628,                0.98952,                0.97059,                0.99361,                0.86028,                0.97839,                0.99764,                  0.995,                0.94115,                0.85974,                0.74426,                0.55276,                 1.2753,             0.00083358,             0.00083358,             0.00083358
                    306,                0.41078,                0.56344,                0.32247,                0.93874,                0.98068,                0.99757,                  0.995,                0.85211,                0.98068,                0.99757,                  0.995,                0.92692,                 0.8166,                0.64853,                0.54348,                 1.2445,             0.00083083,             0.00083083,             0.00083083
                    307,                 0.4253,                0.62087,                0.33468,                0.94431,                0.98632,                0.99693,                  0.995,                0.87462,                0.98632,                0.99693,                  0.995,                0.93219,                0.66806,                0.54807,                0.47313,                  1.127,             0.00082808,             0.00082808,             0.00082808
                    308,                 0.4087,                0.65426,                0.31957,                0.94422,                  0.988,                0.99858,                  0.995,                0.87926,                  0.988,                0.99858,                  0.995,                0.94421,                0.69499,                0.56796,                0.48661,                 1.1178,             0.00082533,             0.00082533,             0.00082533
                    309,                0.39811,                0.58146,                0.30979,                0.93657,                0.98852,                0.99615,                  0.995,                0.89345,                0.98852,                0.99615,                  0.995,                0.95108,                0.65096,                0.62864,                0.44509,                  1.111,             0.00082258,             0.00082258,             0.00082258
                    310,                0.40384,                0.55667,                0.31195,                0.93694,                 0.9866,                0.99863,                  0.995,                0.89215,                 0.9866,                0.99863,                  0.995,                0.95007,                0.67791,                0.63307,                0.46318,                 1.1122,             0.00081983,             0.00081983,             0.00081983
                    311,                  0.422,                 0.5694,                0.33358,                 0.9525,                0.98578,                0.99866,                  0.995,                0.87859,                0.98578,                0.99866,                  0.995,                 0.9501,                0.65196,                0.62566,                0.46486,                 1.1031,             0.00081708,             0.00081708,             0.00081708
                    312,                0.38505,                0.52792,                0.30275,                 0.9424,                0.98507,                 0.9985,                  0.995,                0.88154,                0.98507,                 0.9985,                  0.995,                0.95212,                0.63885,                0.64186,                0.46036,                 1.1087,             0.00081433,             0.00081433,             0.00081433
                    313,                0.40854,                0.54056,                0.33954,                0.94864,                0.98648,                0.99968,                  0.995,                0.87858,                0.98648,                0.99968,                  0.995,                0.94663,                0.69166,                0.59035,                0.44845,                 1.1351,             0.00081158,             0.00081158,             0.00081158
                    314,                0.39161,                0.53757,                0.31009,                0.93557,                0.98737,                      1,                  0.995,                0.87543,                0.98737,                      1,                  0.995,                0.94708,                0.69515,                0.56995,                 0.4492,                 1.1154,             0.00080883,             0.00080883,             0.00080883
                    315,                0.38957,                0.55188,                0.31596,                0.92856,                0.98978,                      1,                  0.995,                0.85742,                0.98978,                      1,                  0.995,                0.94598,                0.72617,                  0.654,                0.41617,                 1.1292,             0.00080608,             0.00080608,             0.00080608
                    316,                0.40387,                0.56786,                0.32089,                0.93961,                0.99042,                      1,                  0.995,                0.86538,                0.99042,                      1,                  0.995,                 0.9491,                0.70368,                0.69556,                0.40925,                 1.1224,             0.00080333,             0.00080333,             0.00080333
                    317,                0.37368,                0.50732,                0.30495,                0.92485,                 0.9904,                      1,                  0.995,                0.87767,                 0.9904,                      1,                  0.995,                 0.9424,                 0.6905,                0.66497,                 0.3917,                 1.1228,             0.00080058,             0.00080058,             0.00080058
                    318,                0.37397,                0.52299,                0.30153,                0.92295,                0.99043,                      1,                  0.995,                0.87598,                0.99043,                      1,                  0.995,                0.92885,                0.70555,                0.61972,                0.39462,                 1.1438,             0.00079783,             0.00079783,             0.00079783
                    319,                0.39897,                0.62021,                0.31808,                0.93718,                0.98953,                      1,                  0.995,                0.84467,                0.98953,                      1,                  0.995,                0.93267,                0.75777,                0.60658,                 0.3894,                 1.2228,             0.00079508,             0.00079508,             0.00079508
                    320,                0.43559,                0.58118,                0.31765,                0.95497,                0.98946,                      1,                  0.995,                0.84527,                0.98946,                      1,                  0.995,                0.93994,                0.76046,                0.60953,                0.39612,                 1.2625,             0.00079233,             0.00079233,             0.00079233
                    321,                0.39228,                0.56049,                0.31042,                0.93145,                0.98967,                      1,                  0.995,                0.84114,                0.98967,                      1,                  0.995,                0.92841,                0.78975,                0.56629,                0.41781,                 1.2879,             0.00078957,             0.00078957,             0.00078957
                    322,                0.39825,                0.55883,                0.30624,                0.92339,                0.98977,                      1,                  0.995,                0.84367,                0.98977,                      1,                  0.995,                0.93431,                 0.7769,                0.55709,                0.42356,                 1.2753,             0.00078682,             0.00078682,             0.00078682
                    323,                0.38944,                0.59959,                0.29791,                0.93256,                0.98911,                      1,                  0.995,                0.85842,                0.98911,                      1,                  0.995,                0.94052,                0.75241,                0.58932,                0.43064,                 1.2515,             0.00078407,             0.00078407,             0.00078407
                    324,                0.38219,                 0.5236,                0.29737,                0.92526,                0.98925,                      1,                  0.995,                0.87115,                0.98925,                      1,                  0.995,                 0.9308,                0.72809,                0.58634,                0.44684,                  1.225,             0.00078132,             0.00078132,             0.00078132
                    325,                0.38913,                0.56198,                0.30978,                0.93166,                 0.9894,                      1,                  0.995,                0.89096,                 0.9894,                      1,                  0.995,                0.92572,                 0.6903,                0.60334,                0.44196,                 1.1448,             0.00077857,             0.00077857,             0.00077857
                    326,                0.37507,                0.53837,                0.30043,                 0.9241,                0.98913,                      1,                  0.995,                0.88912,                0.98913,                      1,                  0.995,                0.93095,                0.68314,                0.60224,                0.43847,                 1.1413,             0.00077582,             0.00077582,             0.00077582
                    327,                0.39356,                0.53708,                0.30242,                0.93302,                 0.9891,                      1,                  0.995,                0.87979,                 0.9891,                      1,                  0.995,                0.93665,                0.71368,                0.57763,                0.43583,                 1.2101,             0.00077307,             0.00077307,             0.00077307
                    328,                0.38941,                0.59223,                0.32364,                0.92388,                 0.9904,                      1,                  0.995,                0.87976,                 0.9904,                      1,                  0.995,                0.94154,                0.69238,                0.60691,                0.42413,                 1.2173,             0.00077032,             0.00077032,             0.00077032
                    329,                0.39584,                0.60536,                0.31665,                0.93831,                0.99109,                      1,                  0.995,                0.86113,                0.99109,                      1,                  0.995,                0.93348,                0.70078,                0.62059,                0.41762,                 1.2461,             0.00076757,             0.00076757,             0.00076757
                    330,                0.36714,                0.54187,                0.28081,                0.93036,                0.99163,                      1,                  0.995,                0.87246,                0.99163,                      1,                  0.995,                0.92478,                0.71212,                0.59113,                 0.4165,                 1.2752,             0.00076482,             0.00076482,             0.00076482
                    331,                0.38867,                0.56059,                0.30209,                0.93731,                0.99236,                      1,                  0.995,                0.86389,                0.99236,                      1,                  0.995,                0.92182,                0.76629,                0.64817,                 0.4077,                 1.3083,             0.00076207,             0.00076207,             0.00076207
                    332,                0.39285,                 0.5297,                0.29862,                0.95202,                0.99252,                      1,                  0.995,                0.86648,                0.99252,                      1,                  0.995,                0.92334,                 0.7606,                0.70444,                0.39748,                 1.2697,             0.00075932,             0.00075932,             0.00075932
                    333,                0.40172,                 0.6202,                0.30691,                0.93953,                0.99267,                      1,                  0.995,                0.86767,                0.99267,                      1,                  0.995,                0.95224,                0.63649,                0.62325,                0.37123,                  1.093,             0.00075657,             0.00075657,             0.00075657
                    334,                0.38278,                0.59074,                 0.2927,                0.90958,                0.99248,                      1,                  0.995,                0.88712,                0.99248,                      1,                  0.995,                0.94237,                0.60967,                0.55342,                0.37648,                 1.0487,             0.00075382,             0.00075382,             0.00075382
                    335,                0.40174,                0.52006,                0.30836,                0.93402,                0.99102,                      1,                  0.995,                0.88729,                0.99102,                      1,                  0.995,                0.93399,                0.64707,                0.54068,                0.35796,                 1.0386,             0.00075107,             0.00075107,             0.00075107
                    336,                0.39918,                0.55896,                0.32076,                0.92573,                 0.9904,                      1,                  0.995,                0.87838,                 0.9904,                      1,                  0.995,                 0.9344,                0.68663,                0.56027,                0.39241,                 1.0738,             0.00074832,             0.00074832,             0.00074832
                    337,                0.34723,                0.49386,                0.27835,                0.91027,                0.98879,                      1,                  0.995,                 0.8612,                0.98879,                      1,                  0.995,                0.94625,                0.70601,                0.55498,                0.45593,                 1.1846,             0.00074557,             0.00074557,             0.00074557
                    338,                0.36111,                0.57372,                 0.2917,                0.92434,                0.98643,                      1,                  0.995,                0.86568,                0.98643,                      1,                  0.995,                0.93456,                0.72069,                0.55169,                0.46281,                 1.2375,             0.00074282,             0.00074282,             0.00074282
                    339,                0.39372,                0.53592,                0.30246,                0.92866,                 0.9854,                      1,                  0.995,                0.87445,                 0.9854,                      1,                  0.995,                0.93807,                0.70798,                0.62055,                0.45688,                 1.2518,             0.00074006,             0.00074006,             0.00074006
                    340,                0.39453,                0.56236,                0.31039,                0.93472,                0.98647,                      1,                  0.995,                0.87416,                0.98647,                      1,                  0.995,                0.93536,                0.69846,                0.67274,                0.43465,                 1.2186,             0.00073731,             0.00073731,             0.00073731
                    341,                0.38992,                 0.5974,                0.31083,                0.92734,                0.98899,                      1,                  0.995,                0.87694,                0.98899,                      1,                  0.995,                 0.9336,                0.64313,                0.72889,                0.43187,                 1.1458,             0.00073456,             0.00073456,             0.00073456
                    342,                0.40203,                0.58422,                0.32422,                 0.9442,                0.99076,                      1,                  0.995,                0.87741,                0.99076,                      1,                  0.995,                0.93249,                0.62399,                0.71188,                0.41212,                 1.1315,             0.00073181,             0.00073181,             0.00073181
                    343,                0.40464,                0.58185,                0.31621,                0.94817,                0.99189,                      1,                  0.995,                0.89421,                0.99189,                      1,                  0.995,                0.94288,                0.55165,                0.61576,                0.42579,                 1.0933,             0.00072906,             0.00072906,             0.00072906
                    344,                0.40873,                0.60137,                0.31994,                0.95201,                0.99205,                      1,                  0.995,                0.89504,                0.99205,                      1,                  0.995,                0.95344,                0.54406,                0.59419,                 0.4347,                 1.0699,             0.00072631,             0.00072631,             0.00072631
                    345,                0.39357,                0.59183,                0.31239,                0.93725,                0.99175,                      1,                  0.995,                0.90529,                0.99175,                      1,                  0.995,                0.95372,                0.53507,                0.60756,                0.42385,                 1.0134,             0.00072356,             0.00072356,             0.00072356
                    346,                0.42986,                  0.598,                0.33191,                0.93677,                0.99151,                      1,                  0.995,                0.91002,                0.99151,                      1,                  0.995,                0.95497,                0.52116,                0.61079,                0.42465,                 0.9888,             0.00072081,             0.00072081,             0.00072081
                    347,                0.41179,                0.54438,                0.33037,                0.94721,                0.98597,                0.99854,                  0.995,                0.91453,                0.98597,                0.99854,                  0.995,                0.94532,                0.50358,                 0.6591,                0.40685,                0.97591,             0.00071806,             0.00071806,             0.00071806
                    348,                0.37825,                 0.5204,                0.30896,                 0.9463,                0.98458,                0.99812,                  0.995,                0.90625,                0.98458,                0.99812,                  0.995,                0.94488,                0.52027,                0.70712,                0.41146,                0.98795,             0.00071531,             0.00071531,             0.00071531
                    349,                0.40688,                0.53602,                0.31863,                0.93937,                0.98728,                0.99943,                  0.995,                0.88973,                0.98728,                0.99943,                  0.995,                0.93322,                0.57057,                0.79767,                0.41699,                 1.0135,             0.00071256,             0.00071256,             0.00071256
                    350,                0.39233,                0.52265,                0.31331,                0.93952,                0.98808,                      1,                  0.995,                0.88419,                0.98808,                      1,                  0.995,                0.93674,                 0.6058,                0.74813,                0.40943,                 1.0342,             0.00070981,             0.00070981,             0.00070981
                    351,                0.40784,                0.61206,                0.30926,                0.93736,                0.99123,                      1,                  0.995,                0.88534,                0.99123,                      1,                  0.995,                0.92474,                0.64947,                0.65616,                 0.4152,                  1.067,             0.00070706,             0.00070706,             0.00070706
                    352,                0.37925,                0.54184,                0.28505,                0.92027,                0.99142,                      1,                  0.995,                0.87771,                0.99142,                      1,                  0.995,                0.93118,                0.64722,                 0.6798,                 0.4194,                 1.0978,             0.00070431,             0.00070431,             0.00070431
                    353,                0.40533,                0.52891,                0.29695,                0.93657,                 0.9922,                      1,                  0.995,                0.88163,                 0.9922,                      1,                  0.995,                0.93941,                0.63612,                0.67716,                0.42258,                 1.1641,             0.00070156,             0.00070156,             0.00070156
                    354,                0.38827,                 0.5508,                0.29758,                0.93891,                0.99248,                      1,                  0.995,                0.88488,                0.99248,                      1,                  0.995,                0.94027,                0.63033,                0.62205,                0.39942,                 1.1704,             0.00069881,             0.00069881,             0.00069881
                    355,                0.38813,                 0.5253,                0.29373,                0.93185,                0.99316,                      1,                  0.995,                0.88305,                0.99316,                      1,                  0.995,                0.94213,                0.62837,                0.54025,                0.38059,                 1.1559,             0.00069606,             0.00069606,             0.00069606
                    356,                0.39628,                0.54305,                0.29012,                0.92079,                0.99318,                      1,                  0.995,                 0.8792,                0.99318,                      1,                  0.995,                0.94584,                 0.6325,                0.55123,                0.36598,                 1.1423,             0.00069331,             0.00069331,             0.00069331
                    357,                0.38292,                 0.5228,                0.28513,                0.93343,                0.99381,                      1,                  0.995,                 0.8656,                0.99381,                      1,                  0.995,                 0.9416,                0.67683,                0.58497,                0.40221,                 1.1456,             0.00069055,             0.00069055,             0.00069055
                    358,                0.37053,                0.51698,                0.29016,                0.92908,                0.99367,                      1,                  0.995,                0.87827,                0.99367,                      1,                  0.995,                0.93909,                0.64781,                0.61566,                0.41686,                 1.1308,              0.0006878,              0.0006878,              0.0006878
                    359,                0.36168,                 0.5314,                0.28467,                0.92641,                0.99198,                      1,                  0.995,                0.91205,                0.99198,                      1,                  0.995,                 0.9399,                0.60343,                 0.7126,                0.42962,                 1.1179,             0.00068505,             0.00068505,             0.00068505
                    360,                0.40206,                0.52939,                0.31065,                0.93159,                0.99154,                      1,                  0.995,                0.90792,                0.99154,                      1,                  0.995,                0.94434,                0.60228,                0.77418,                0.42257,                 1.1128,              0.0006823,              0.0006823,              0.0006823
                    361,                 0.3892,                0.53783,                0.29515,                0.92725,                0.99316,                      1,                  0.995,                0.91695,                0.99316,                      1,                  0.995,                 0.9414,                0.62961,                0.78463,                 0.4097,                  1.106,             0.00067955,             0.00067955,             0.00067955
                    362,                    0.4,                 0.5475,                0.31198,                0.93286,                0.99362,                      1,                  0.995,                 0.8981,                0.99362,                      1,                  0.995,                0.94445,                0.66267,                0.73043,                0.40043,                 1.1105,              0.0006768,              0.0006768,              0.0006768
                    363,                0.38033,                0.51419,                0.29508,                0.93852,                0.99352,                      1,                  0.995,                0.88354,                0.99352,                      1,                  0.995,                0.94725,                0.67294,                0.63236,                0.42614,                  1.116,             0.00067405,             0.00067405,             0.00067405
                    364,                0.39379,                0.51943,                0.30881,                0.95361,                0.99304,                      1,                  0.995,                0.89064,                0.99304,                      1,                  0.995,                0.94325,                0.66379,                0.63206,                 0.4319,                 1.1134,              0.0006713,              0.0006713,              0.0006713
                    365,                0.38335,                0.51548,                0.29455,                0.93231,                0.99259,                      1,                  0.995,                 0.8745,                0.99259,                      1,                  0.995,                0.94516,                0.65215,                  0.611,                0.41065,                 1.0966,             0.00066855,             0.00066855,             0.00066855
                    366,                 0.3737,                0.51119,                0.29556,                0.91673,                0.99258,                      1,                  0.995,                0.87977,                0.99258,                      1,                  0.995,                0.94254,                0.62911,                0.59122,                0.38718,                 1.0825,              0.0006658,              0.0006658,              0.0006658
                    367,                0.37591,                0.50879,                0.28323,                0.93499,                0.99209,                      1,                  0.995,                0.89163,                0.99209,                      1,                  0.995,                0.93847,                0.57941,                0.58916,                0.38243,                  1.037,             0.00066305,             0.00066305,             0.00066305
                    368,                0.38099,                0.53158,                0.29857,                0.93469,                0.99171,                      1,                  0.995,                0.90744,                0.99171,                      1,                  0.995,                0.93922,                0.59644,                0.62514,                 0.3912,                 1.0217,              0.0006603,              0.0006603,              0.0006603
                    369,                0.35411,                0.51359,                0.27989,                0.92037,                0.99116,                      1,                  0.995,                0.90278,                0.99116,                      1,                  0.995,                 0.9435,                0.64994,                0.72945,                0.40617,                 1.0334,             0.00065755,             0.00065755,             0.00065755
                    370,                0.39896,                0.56656,                0.31946,                0.93156,                 0.9906,                      1,                  0.995,                0.91326,                 0.9906,                      1,                  0.995,                0.94326,                0.63472,                0.73346,                0.39872,                 1.0269,              0.0006548,              0.0006548,              0.0006548
                    371,                0.39726,                0.61253,                0.31937,                0.93236,                0.98989,                      1,                  0.995,                 0.9117,                0.98989,                      1,                  0.995,                0.94049,                0.60305,                0.64867,                0.38645,                 1.0512,             0.00065205,             0.00065205,             0.00065205
                    372,                 0.3813,                0.55938,                0.30044,                0.92245,                0.98988,                      1,                  0.995,                0.90778,                0.98988,                      1,                  0.995,                0.94002,                0.61718,                0.64414,                0.39836,                 1.0843,              0.0006493,              0.0006493,              0.0006493
                    373,                 0.3653,                0.60015,                0.28778,                0.93107,                0.99079,                      1,                  0.995,                0.87612,                0.99079,                      1,                  0.995,                0.94381,                0.67845,                 0.7158,                0.40709,                 1.1657,             0.00064655,             0.00064655,             0.00064655
                    374,                0.36508,                0.50191,                0.28756,                0.92577,                0.99119,                      1,                  0.995,                0.87886,                0.99119,                      1,                  0.995,                0.94441,                0.69582,                0.73973,                0.41065,                 1.1808,              0.0006438,              0.0006438,              0.0006438
                    375,                0.39717,                0.55954,                 0.3257,                0.93064,                0.99138,                      1,                  0.995,                0.87723,                0.99138,                      1,                  0.995,                 0.9415,                0.69521,                0.68303,                0.41024,                 1.1671,             0.00064104,             0.00064104,             0.00064104
