-6.776186466,-6.792654514
-6.774680614,-6.802982807
-6.773002148,-6.805634499
-6.783827782,-6.799358845
-6.788599491,-6.796218395
-6.778492451,-6.800911427
-6.784501076,-6.807268620
-6.783928871,-6.786860466
-6.785487175,-6.803785324
-6.786825657,-6.819217205
-6.795092106,-6.816297531
-6.789455414,-6.808424473
-6.789575577,-6.800917625
-6.793453217,-6.813905239
-6.799372196,-6.817666531
-6.800340652,-6.815099239
-6.799239159,-6.812510014
-6.794352055,-6.819751263
-6.792147636,-6.806107044
-6.799972057,-6.800558567
-6.804274559,-6.813285828
-6.805751324,-6.807857513
-6.806633949,-6.813826084
-6.811001301,-6.813925743
-6.810739040,-6.797670841
-6.806428432,-6.805248260
-6.801387787,-6.809060097
-6.805432320,-6.813877583
-6.807705402,-6.801407337
-6.808853149,-6.815308571
-6.802545071,-6.800619125
-6.803826332,-6.813019276
-6.800613880,-6.792623997
-6.801232815,-6.815174103
-6.809226990,-6.818005085
-6.810929775,-6.821194649
-6.806334972,-6.808998585
-6.803986073,-6.814542770
-6.800049782,-6.813757896
-6.799368382,-6.808484554
-6.801254272,-6.783941269
-6.802709579,-6.807041645
-6.805826664,-6.801200867
-6.806020260,-6.808901787
