                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    453,                0.56619,                0.38067,                0.95622,                0.99668,                      1,                  0.995,                0.90124,                 0.5615,                0.42202,                 1.0267,              0.0005117,              0.0005117,              0.0005117
                    454,                0.49259,                0.34932,                0.93352,                0.99678,                      1,                  0.995,                0.91114,                 0.5548,                0.41365,                 1.0284,              0.0005084,              0.0005084,              0.0005084
                    455,                0.54986,                 0.3564,                0.93332,                0.99671,                      1,                  0.995,                0.91755,                0.54075,                0.40515,                 1.0223,              0.0005051,              0.0005051,              0.0005051
                    456,                 0.4871,                0.38076,                0.94229,                 0.9967,                      1,                  0.995,                0.89398,                0.54087,                0.38753,                 1.0077,              0.0005018,              0.0005018,              0.0005018
                    457,                0.52589,                0.38888,                0.97619,                0.99675,                      1,                  0.995,                0.89791,                0.53812,                 0.3819,                0.99099,              0.0004985,              0.0004985,              0.0004985
                    458,                0.44917,                0.32538,                0.90637,                0.99672,                      1,                  0.995,                0.89901,                0.53306,                0.37765,                0.97659,              0.0004952,              0.0004952,              0.0004952
                    459,                0.47767,                0.32906,                0.91293,                0.99672,                      1,                  0.995,                0.89901,                0.53306,                0.37765,                0.97659,              0.0004919,              0.0004919,              0.0004919
                    460,                0.46129,                0.33325,                0.91817,                0.99674,                      1,                  0.995,                0.90222,                0.53526,                0.36715,                0.97085,              0.0004886,              0.0004886,              0.0004886
                    461,                0.48277,                0.33992,                0.94317,                0.99673,                      1,                  0.995,                0.90455,                0.53499,                0.36851,                0.97109,              0.0004853,              0.0004853,              0.0004853
                    462,                0.52122,                0.36988,                0.99238,                0.99676,                      1,                  0.995,                 0.9045,                0.53035,                0.37626,                0.97208,               0.000482,               0.000482,               0.000482
                    463,                 0.5232,                0.37778,                0.95504,                0.99678,                      1,                  0.995,                0.91195,                0.51163,                0.39655,                0.97517,              0.0004787,              0.0004787,              0.0004787
                    464,                0.50117,                0.33697,                0.94429,                0.99675,                      1,                  0.995,                0.91547,                0.49006,                 0.3984,                0.97411,              0.0004754,              0.0004754,              0.0004754
                    465,                0.49806,                0.35528,                0.94006,                0.99678,                      1,                  0.995,                 0.9112,                0.48082,                0.38726,                0.98074,              0.0004721,              0.0004721,              0.0004721
                    466,                0.52872,                0.36353,                0.93582,                0.99676,                      1,                  0.995,                0.90233,                0.48582,                0.37747,                0.99081,              0.0004688,              0.0004688,              0.0004688
                    467,                    0.5,                0.36727,                0.94259,                0.99678,                      1,                  0.995,                0.89409,                0.49841,                0.37572,                 1.0087,              0.0004655,              0.0004655,              0.0004655
                    468,                0.50573,                0.33984,                 0.9525,                0.99681,                      1,                  0.995,                0.89783,                0.52061,                0.37905,                 1.0254,              0.0004622,              0.0004622,              0.0004622
                    469,                0.53356,                0.38542,                0.94285,                0.99677,                      1,                  0.995,                0.89219,                0.55259,                0.39824,                 1.0349,              0.0004589,              0.0004589,              0.0004589
                    470,                0.51616,                0.37352,                0.95722,                0.99677,                      1,                  0.995,                0.87976,                0.57928,                0.42032,                 1.0341,              0.0004556,              0.0004556,              0.0004556
                    471,                0.54968,                0.38303,                0.94466,                0.99673,                      1,                  0.995,                0.87471,                0.60109,                0.41461,                 1.0287,              0.0004523,              0.0004523,              0.0004523
                    472,                0.50315,                0.36889,                0.94688,                0.99672,                      1,                  0.995,                0.87794,                0.61205,                0.43236,                 1.0192,               0.000449,               0.000449,               0.000449
                    473,                0.54125,                0.36338,                0.97725,                0.99672,                      1,                  0.995,                0.87728,                0.62082,                 0.4414,                 1.0202,              0.0004457,              0.0004457,              0.0004457
                    474,                 0.5011,                0.37784,                0.93806,                0.99676,                      1,                  0.995,                0.88737,                0.62006,                0.44004,                 1.0219,              0.0004424,              0.0004424,              0.0004424
                    475,                0.49551,                0.35545,                0.96204,                0.99676,                      1,                  0.995,                0.88737,                0.62006,                0.44004,                 1.0219,              0.0004391,              0.0004391,              0.0004391
                    476,                0.50337,                0.34148,                 0.9335,                0.99677,                      1,                  0.995,                0.89246,                0.62607,                 0.4372,                 1.0351,              0.0004358,              0.0004358,              0.0004358
                    477,                0.52241,                0.33974,                0.96135,                0.99678,                      1,                  0.995,                0.88484,                0.62977,                 0.4467,                 1.0519,              0.0004325,              0.0004325,              0.0004325
                    478,                 0.5171,                0.37859,                0.94232,                0.99676,                      1,                  0.995,                0.87925,                0.65335,                0.45016,                  1.076,              0.0004292,              0.0004292,              0.0004292
                    479,                0.56672,                0.37282,                0.96672,                0.99681,                      1,                  0.995,                0.85848,                0.67772,                0.44226,                 1.0937,              0.0004259,              0.0004259,              0.0004259
                    480,                0.52693,                0.36023,                0.95907,                0.99675,                      1,                  0.995,                0.84453,                 0.6794,                0.44298,                 1.0925,              0.0004226,              0.0004226,              0.0004226
                    481,                 0.5342,                0.38647,                0.96714,                0.99671,                      1,                  0.995,                 0.8446,                0.67434,                0.47016,                 1.0763,              0.0004193,              0.0004193,              0.0004193
                    482,                0.55491,                0.40431,                0.96412,                0.99669,                      1,                  0.995,                0.86285,                0.67946,                0.47879,                 1.0627,               0.000416,               0.000416,               0.000416
                    483,                0.47307,                0.33306,                0.97086,                 0.9967,                      1,                  0.995,                0.86385,                0.69762,                0.48281,                 1.0667,              0.0004127,              0.0004127,              0.0004127
                    484,                0.47517,                0.34523,                0.94689,                0.99668,                      1,                  0.995,                0.86726,                0.70499,                0.48193,                 1.0793,              0.0004094,              0.0004094,              0.0004094
                    485,                0.52474,                 0.3881,                0.96271,                0.99669,                      1,                  0.995,                0.87135,                0.68365,                0.49075,                 1.0732,              0.0004061,              0.0004061,              0.0004061
                    486,                0.53502,                0.34257,                0.98079,                0.99665,                      1,                  0.995,                0.87134,                0.66711,                0.48485,                 1.0714,              0.0004028,              0.0004028,              0.0004028
                    487,                0.52722,                0.34671,                0.99554,                0.99663,                      1,                  0.995,                0.87832,                  0.663,                0.49669,                 1.0719,              0.0003995,              0.0003995,              0.0003995
                    488,                0.49579,                0.34698,                0.96218,                 0.9966,                      1,                  0.995,                0.88476,                0.66169,                0.51774,                 1.0702,              0.0003962,              0.0003962,              0.0003962
                    489,                 0.5098,                0.35133,                0.96447,                0.99662,                      1,                  0.995,                0.89693,                0.64146,                0.51562,                 1.0498,              0.0003929,              0.0003929,              0.0003929
                    490,                0.50556,                0.35112,                0.92747,                0.99658,                      1,                  0.995,                0.89237,                0.62425,                 0.5031,                 1.0329,              0.0003896,              0.0003896,              0.0003896
                    491,                0.51926,                0.36891,                0.94584,                0.99658,                      1,                  0.995,                0.89237,                0.62425,                 0.5031,                 1.0329,              0.0003863,              0.0003863,              0.0003863
                    492,                0.45161,                0.33443,                0.94307,                0.99659,                      1,                  0.995,                0.88906,                0.61358,                0.48318,                 1.0223,               0.000383,               0.000383,               0.000383
                    493,                0.48676,                 0.3566,                0.94486,                0.99659,                      1,                  0.995,                0.88786,                0.61047,                0.47016,                 1.0107,              0.0003797,              0.0003797,              0.0003797
                    494,                0.43811,                0.30761,                0.89096,                0.99664,                      1,                  0.995,                0.87485,                0.61917,                0.44703,                 1.0107,              0.0003764,              0.0003764,              0.0003764
                    495,                0.50002,                0.33112,                0.92962,                0.99669,                      1,                  0.995,                0.87511,                0.62781,                0.43161,                 1.0141,              0.0003731,              0.0003731,              0.0003731
                    496,                0.48036,                 0.3396,                0.94456,                0.99666,                      1,                  0.995,                0.88327,                0.63491,                0.43071,                 1.0214,              0.0003698,              0.0003698,              0.0003698
                    497,                 0.5031,                0.33839,                0.94309,                0.99672,                      1,                  0.995,                0.87091,                 0.6436,                0.42627,                  1.032,              0.0003665,              0.0003665,              0.0003665
                    498,                 0.5254,                0.36793,                0.92909,                0.99671,                      1,                  0.995,                0.88027,                0.66858,                0.43528,                 1.0563,              0.0003632,              0.0003632,              0.0003632
                    499,                0.44877,                0.30332,                0.93994,                0.99665,                      1,                  0.995,                0.84193,                0.72911,                0.43805,                 1.0939,              0.0003599,              0.0003599,              0.0003599
                    500,                0.45917,                0.33225,                0.94048,                0.99665,                      1,                  0.995,                0.83414,                0.77932,                0.43681,                 1.1252,              0.0003566,              0.0003566,              0.0003566
                    501,                0.52716,                0.35447,                 0.9512,                0.99674,                      1,                  0.995,                0.83487,                0.78491,                 0.4363,                 1.1317,              0.0003533,              0.0003533,              0.0003533
                    502,                0.45747,                0.32794,                0.93382,                0.99675,                      1,                  0.995,                0.84087,                0.74685,                0.42777,                 1.1114,                0.00035,                0.00035,                0.00035
                    503,                0.44303,                0.32135,                0.93249,                0.99676,                      1,                  0.995,                0.87631,                0.66804,                0.41364,                 1.0605,              0.0003467,              0.0003467,              0.0003467
                    504,                0.41212,                0.30364,                0.90678,                0.99678,                      1,                  0.995,                0.88322,                0.61255,                0.39129,                 1.0163,              0.0003434,              0.0003434,              0.0003434
                    505,                0.48541,                0.33147,                0.92786,                0.99681,                      1,                  0.995,                0.88579,                0.59295,                0.38201,                0.99509,              0.0003401,              0.0003401,              0.0003401
                    506,                 0.4671,                 0.3486,                0.93563,                0.99677,                      1,                  0.995,                0.89308,                0.57446,                0.38426,                0.98587,              0.0003368,              0.0003368,              0.0003368
                    507,                0.47508,                0.32578,                  0.943,                0.99677,                      1,                  0.995,                0.89308,                0.57446,                0.38426,                0.98587,              0.0003335,              0.0003335,              0.0003335
                    508,                0.48866,                0.31952,                0.92674,                0.99682,                      1,                  0.995,                0.89555,                0.56073,                0.38589,                0.98479,              0.0003302,              0.0003302,              0.0003302
                    509,                0.43232,                0.30876,                0.92535,                0.99678,                      1,                  0.995,                 0.9008,                0.55132,                 0.3846,                0.98642,              0.0003269,              0.0003269,              0.0003269
                    510,                0.50946,                0.32998,                0.94344,                0.99679,                      1,                  0.995,                0.91164,                0.54553,                0.38757,                0.98801,              0.0003236,              0.0003236,              0.0003236
                    511,                0.44936,                0.32131,                0.91833,                0.99678,                      1,                  0.995,                0.91163,                0.53018,                0.38852,                0.98114,              0.0003203,              0.0003203,              0.0003203
                    512,                0.50908,                0.34989,                0.94564,                0.99675,                      1,                  0.995,                0.90374,                0.51981,                0.39566,                0.97389,               0.000317,               0.000317,               0.000317
                    513,                 0.4873,                0.36796,                0.93135,                0.99676,                      1,                  0.995,                0.90169,                0.52122,                 0.4021,                0.97227,              0.0003137,              0.0003137,              0.0003137
                    514,                0.48377,                0.33097,                0.93631,                0.99674,                      1,                  0.995,                0.89551,                0.52619,                0.40531,                0.97539,              0.0003104,              0.0003104,              0.0003104
                    515,                0.45285,                0.31251,                0.92763,                0.99673,                      1,                  0.995,                0.89551,                0.53495,                0.40973,                0.98291,              0.0003071,              0.0003071,              0.0003071
                    516,                0.46742,                  0.336,                  0.901,                0.99674,                      1,                  0.995,                0.89634,                0.53949,                0.41265,                0.99273,              0.0003038,              0.0003038,              0.0003038
                    517,                0.49467,                0.34495,                0.93866,                0.99671,                      1,                  0.995,                0.91402,                0.55108,                0.41559,                 1.0075,              0.0003005,              0.0003005,              0.0003005
                    518,                0.49506,                0.34767,                0.93019,                0.99676,                      1,                  0.995,                0.89667,                0.60107,                0.42988,                 1.0327,              0.0002972,              0.0002972,              0.0002972
                    519,                0.45697,                0.34481,                0.93444,                 0.9967,                      1,                  0.995,                0.87647,                0.66332,                0.44252,                 1.0586,              0.0002939,              0.0002939,              0.0002939
                    520,                0.48053,                0.33004,                0.95018,                0.99675,                      1,                  0.995,                0.86995,                 0.6935,                0.44413,                 1.0725,              0.0002906,              0.0002906,              0.0002906
                    521,                0.46107,                0.32142,                0.93883,                0.99677,                      1,                  0.995,                0.87238,                0.68284,                 0.4286,                 1.0668,              0.0002873,              0.0002873,              0.0002873
                    522,                0.46798,                0.35346,                0.92968,                0.99679,                      1,                  0.995,                 0.8881,                0.64147,                0.40293,                 1.0474,               0.000284,               0.000284,               0.000284
                    523,                0.45504,                0.33387,                 0.9409,                0.99679,                      1,                  0.995,                 0.8881,                0.64147,                0.40293,                 1.0474,              0.0002807,              0.0002807,              0.0002807
                    524,                0.48979,                0.34845,                0.97363,                0.99678,                      1,                  0.995,                0.89475,                0.62032,                0.39523,                 1.0417,              0.0002774,              0.0002774,              0.0002774
                    525,                0.46168,                0.33696,                0.94889,                0.99677,                      1,                  0.995,                0.89665,                0.59621,                0.38916,                 1.0356,              0.0002741,              0.0002741,              0.0002741
                    526,                0.46811,                0.32616,                0.91225,                0.99677,                      1,                  0.995,                0.90192,                0.57146,                0.39949,                 1.0329,              0.0002708,              0.0002708,              0.0002708
                    527,                0.43285,                0.31548,                0.92264,                0.99677,                      1,                  0.995,                0.90371,                0.55945,                  0.392,                 1.0312,              0.0002675,              0.0002675,              0.0002675
                    528,                0.47096,                0.36071,                0.92901,                0.99675,                      1,                  0.995,                0.90799,                0.54709,                 0.3845,                 1.0243,              0.0002642,              0.0002642,              0.0002642
                    529,                0.46595,                0.34512,                0.92038,                0.99678,                      1,                  0.995,                0.90457,                0.54048,                0.37675,                  1.021,              0.0002609,              0.0002609,              0.0002609
                    530,                0.40518,                0.29863,                0.91912,                 0.9968,                      1,                  0.995,                0.90771,                0.54094,                0.37609,                 1.0155,              0.0002576,              0.0002576,              0.0002576
                    531,                0.44845,                0.32392,                0.92506,                0.99677,                      1,                  0.995,                0.89899,                0.54279,                0.37501,                 1.0104,              0.0002543,              0.0002543,              0.0002543
                    532,                 0.4642,                0.32768,                0.93461,                0.99678,                      1,                  0.995,                0.91056,                0.53794,                0.37539,                 1.0006,               0.000251,               0.000251,               0.000251
                    533,                0.45423,                0.31698,                0.94191,                 0.9968,                      1,                  0.995,                0.90795,                0.53354,                0.37943,                0.99651,              0.0002477,              0.0002477,              0.0002477
                    534,                 0.5298,                0.37537,                0.96307,                0.99682,                      1,                  0.995,                0.90815,                0.53013,                0.38387,                0.99136,              0.0002444,              0.0002444,              0.0002444
                    535,                0.43487,                0.32132,                0.91992,                0.99686,                      1,                  0.995,                0.90467,                0.52731,                0.38678,                0.98735,              0.0002411,              0.0002411,              0.0002411
                    536,                0.47572,                0.32876,                0.95181,                0.99683,                      1,                  0.995,                0.90468,                0.52714,                0.38947,                0.98479,              0.0002378,              0.0002378,              0.0002378
                    537,                0.45035,                0.30903,                 0.9365,                0.99686,                      1,                  0.995,                0.90475,                0.52484,                0.38913,                0.98462,              0.0002345,              0.0002345,              0.0002345
                    538,                 0.4668,                0.32614,                0.94104,                0.99684,                      1,                  0.995,                0.91118,                0.52009,                0.38952,                0.98557,              0.0002312,              0.0002312,              0.0002312
                    539,                 0.4312,                0.31713,                0.92301,                0.99684,                      1,                  0.995,                0.91118,                0.52009,                0.38952,                0.98557,              0.0002279,              0.0002279,              0.0002279
                    540,                0.43242,                0.29962,                 0.9503,                0.99683,                      1,                  0.995,                0.92412,                0.51766,                0.39089,                0.98519,              0.0002246,              0.0002246,              0.0002246
                    541,                0.46423,                  0.324,                0.94022,                0.99685,                      1,                  0.995,                0.92385,                0.51313,                0.38721,                0.98193,              0.0002213,              0.0002213,              0.0002213
                    542,                0.44686,                0.29519,                0.91498,                0.99683,                      1,                  0.995,                 0.9165,                0.51558,                0.38154,                0.98122,               0.000218,               0.000218,               0.000218
                    543,                0.47774,                0.34926,                0.95542,                0.99684,                      1,                  0.995,                0.91618,                0.52043,                0.37733,                0.98188,              0.0002147,              0.0002147,              0.0002147
                    544,                0.51188,                0.36108,                0.95531,                0.99682,                      1,                  0.995,                0.90589,                0.52897,                 0.3689,                0.98402,              0.0002114,              0.0002114,              0.0002114
                    545,                0.40362,                0.31456,                0.93226,                0.99683,                      1,                  0.995,                0.90608,                0.54306,                0.35797,                0.99172,              0.0002081,              0.0002081,              0.0002081
                    546,                0.45836,                 0.3257,                0.93607,                0.99682,                      1,                  0.995,                0.90832,                 0.5608,                0.35515,                 1.0019,              0.0002048,              0.0002048,              0.0002048
                    547,                0.44587,                0.34728,                0.93455,                0.99681,                      1,                  0.995,                0.90848,                0.58378,                0.35346,                 1.0099,              0.0002015,              0.0002015,              0.0002015
                    548,                0.49877,                0.33823,                0.97066,                0.99678,                      1,                  0.995,                0.90119,                0.60187,                0.35289,                 1.0127,              0.0001982,              0.0001982,              0.0001982
                    549,                0.50225,                0.32882,                0.95651,                0.99681,                      1,                  0.995,                0.90445,                0.60677,                0.35091,                 1.0111,              0.0001949,              0.0001949,              0.0001949
                    550,                0.47491,                0.34865,                0.93367,                0.99677,                      1,                  0.995,                0.89954,                 0.6004,                0.35175,                 1.0042,              0.0001916,              0.0001916,              0.0001916
                    551,                0.48363,                0.35694,                0.96228,                0.99681,                      1,                  0.995,                0.89944,                 0.5841,                0.35193,                0.99413,              0.0001883,              0.0001883,              0.0001883
                    552,                0.44755,                0.30963,                0.91501,                0.99682,                      1,                  0.995,                0.89333,                 0.5671,                0.35649,                0.98571,               0.000185,               0.000185,               0.000185
                    553,                0.41197,                 0.2927,                0.92123,                0.99683,                      1,                  0.995,                0.90401,                0.55225,                0.35884,                0.97594,              0.0001817,              0.0001817,              0.0001817
                    554,                0.49757,                0.34611,                0.93257,                0.99681,                      1,                  0.995,                0.90804,                0.54145,                0.36068,                0.96771,              0.0001784,              0.0001784,              0.0001784
                    555,                0.41446,                0.29579,                0.92916,                0.99681,                      1,                  0.995,                0.90804,                0.54145,                0.36068,                0.96771,              0.0001751,              0.0001751,              0.0001751
                    556,                0.46866,                0.30942,                0.94674,                0.99687,                      1,                  0.995,                0.90306,                0.54047,                0.35138,                0.96611,              0.0001718,              0.0001718,              0.0001718
                    557,                0.47779,                0.35474,                0.96113,                0.99687,                      1,                  0.995,                0.90412,                0.54287,                0.35441,                0.96388,              0.0001685,              0.0001685,              0.0001685
                    558,                0.50045,                 0.3573,                0.94082,                0.99684,                      1,                  0.995,                0.90398,                0.53983,                0.35722,                0.96026,              0.0001652,              0.0001652,              0.0001652
                    559,                 0.4551,                0.32755,                0.94323,                0.99683,                      1,                  0.995,                0.90386,                0.54333,                0.36045,                0.95966,              0.0001619,              0.0001619,              0.0001619
                    560,                0.47284,                0.31868,                0.90833,                0.99683,                      1,                  0.995,                0.89973,                0.54681,                0.35603,                0.95701,              0.0001586,              0.0001586,              0.0001586
                    561,                0.42906,                0.31794,                0.92609,                0.99684,                      1,                  0.995,                0.89984,                0.54817,                0.35063,                0.95766,              0.0001553,              0.0001553,              0.0001553
                    562,                0.49232,                 0.3187,                0.97164,                0.99685,                      1,                  0.995,                0.89529,                0.55149,                0.34608,                0.96129,               0.000152,               0.000152,               0.000152
                    563,                0.44463,                 0.3267,                0.93288,                0.99683,                      1,                  0.995,                0.90015,                0.55436,                0.34298,                0.96323,              0.0001487,              0.0001487,              0.0001487
                    564,                0.43417,                0.28458,                0.92007,                0.99683,                      1,                  0.995,                0.90003,                0.55665,                 0.3413,                0.96492,              0.0001454,              0.0001454,              0.0001454
                    565,                0.45784,                0.33017,                0.93137,                0.99687,                      1,                  0.995,                 0.8996,                0.55717,                0.34379,                0.96768,              0.0001421,              0.0001421,              0.0001421
                    566,                0.44461,                0.32643,                0.92976,                0.99685,                      1,                  0.995,                 0.8923,                0.55354,                0.34124,                0.96666,              0.0001388,              0.0001388,              0.0001388
                    567,                0.44232,                0.31171,                0.95316,                0.99685,                      1,                  0.995,                0.89248,                  0.549,                0.33746,                0.96727,              0.0001355,              0.0001355,              0.0001355
                    568,                0.43895,                0.30064,                0.93727,                 0.9969,                      1,                  0.995,                0.89531,                0.54355,                0.33794,                0.96803,              0.0001322,              0.0001322,              0.0001322
                    569,                0.50151,                 0.3338,                0.97492,                0.99692,                      1,                  0.995,                0.89151,                0.53615,                0.33826,                0.96526,              0.0001289,              0.0001289,              0.0001289
                    570,                 0.4866,                0.34012,                0.96939,                0.99693,                      1,                  0.995,                0.90375,                0.52977,                0.33912,                 0.9627,              0.0001256,              0.0001256,              0.0001256
                    571,                0.47182,                0.31833,                0.91073,                0.99693,                      1,                  0.995,                0.90375,                0.52977,                0.33912,                 0.9627,              0.0001223,              0.0001223,              0.0001223
                    572,                0.40821,                0.29179,                0.92411,                0.99694,                      1,                  0.995,                0.90496,                0.52913,                0.33519,                0.96093,               0.000119,               0.000119,               0.000119
                    573,                0.42994,                0.28484,                0.89638,                0.99693,                      1,                  0.995,                0.90931,                0.53031,                0.33579,                0.96093,              0.0001157,              0.0001157,              0.0001157
                    574,                0.48323,                  0.339,                0.96512,                 0.9969,                      1,                  0.995,                0.90924,                0.53621,                0.33928,                0.96268,              0.0001124,              0.0001124,              0.0001124
                    575,                0.40746,                0.29159,                0.89227,                0.99694,                      1,                  0.995,                0.89972,                0.54509,                0.34437,                0.96721,              0.0001091,              0.0001091,              0.0001091
                    576,                0.43283,                0.31626,                0.91257,                0.99692,                      1,                  0.995,                0.90363,                0.54709,                0.35207,                0.96988,              0.0001058,              0.0001058,              0.0001058
                    577,                0.45506,                0.30089,                0.94681,                0.99697,                      1,                  0.995,                0.90439,                0.54793,                0.35514,                0.97167,              0.0001025,              0.0001025,              0.0001025
                    578,                 0.4505,                0.30467,                0.94577,                0.99693,                      1,                  0.995,                0.91099,                0.54975,                0.36168,                0.97412,               9.92e-05,               9.92e-05,               9.92e-05
                    579,                0.45825,                0.30802,                0.93762,                0.99691,                      1,                  0.995,                0.91076,                0.54857,                0.36585,                0.97666,               9.59e-05,               9.59e-05,               9.59e-05
                    580,                 0.4303,                0.30816,                0.91906,                0.99696,                      1,                  0.995,                0.91376,                0.54674,                0.36964,                0.97955,               9.26e-05,               9.26e-05,               9.26e-05
                    581,                0.39747,                0.28399,                0.90707,                0.99694,                      1,                  0.995,                0.91931,                  0.537,                0.36421,                0.97476,               8.93e-05,               8.93e-05,               8.93e-05
                    582,                0.40777,                0.32876,                0.91993,                0.99693,                      1,                  0.995,                 0.9202,                0.53072,                0.36348,                0.97176,                8.6e-05,                8.6e-05,                8.6e-05
                    583,                0.52985,                0.36272,                0.97502,                0.99696,                      1,                  0.995,                0.92346,                0.52309,                0.36055,                0.96901,               8.27e-05,               8.27e-05,               8.27e-05
                    584,                0.40945,                0.27579,                0.91209,                0.99696,                      1,                  0.995,                0.92993,                0.52021,                0.35886,                0.96865,               7.94e-05,               7.94e-05,               7.94e-05
                    585,                0.45039,                0.32085,                0.95236,                0.99692,                      1,                  0.995,                0.92263,                0.51696,                0.36344,                0.96748,               7.61e-05,               7.61e-05,               7.61e-05
                    586,                0.42359,                0.28904,                0.93726,                0.99693,                      1,                  0.995,                0.92236,                0.51894,                 0.3641,                0.96917,               7.28e-05,               7.28e-05,               7.28e-05
